OrderID,OrderDate,ProductName,Category,Region,Quantity,Price,Revenue
ORD001044,2023-12-14,ThetaPen,Office Supplies,South,10.0,316.69,3166.9
ORD001045,2023-07-14,SigmaDesk,Furniture,North,3.0,444.13,1332.39
ORD001046,2023-09-05,ThetaPen,Office Supplies,North,7.0,311.77,2182.39
ORD001047,2023-08-14,AlphaPhone,Electronics,North,5.0,124.15,620.75
ORD001048,2023-12-02,SigmaDesk,Furniture,North,9.0,21.96,197.64
ORD001049,2023-10-23,KappaMug,Home,South,6.0,436.35,2618.1
ORD001050,2023-09-23,IotaLamp,Home,North,7.0,20.42,142.94
ORD001051,2023-12-05,DeltaCharger,Accessories,West,6.0,438.6,2631.6
ORD001052,2023-12-06,ZetaNotebook,Office Supplies,South,9.0,269.18,2422.62
ORD001053,2023-11-10,AlphaPhone,Electronics,North,3.0,470.14,1410.42
ORD001054,2023-09-16,ThetaPen,Office Supplies,West,3.0,401.4,1204.2
ORD001055,2023-02-08,ThetaPen,Office Supplies,East,4.0,498.99,1995.96
ORD001056,2023-06-19,OmegaChair,Furniture,North,9.0,181.85,1636.65
ORD001057,2023-04-25,IotaLamp,Home,West,7.0,385.92,2701.44
ORD001058,2023-05-01,BetaLaptop,Electronics,West,8.0,206.95,1655.6
ORD001059,2023-10-21,ThetaPen,Office Supplies,North,8.0,245.14,1961.12
ORD001060,2023-08-17,SigmaDesk,Furniture,North,8.0,317.48,2539.84
ORD001061,2023-12-01,AlphaPhone,Electronics,North,7.0,438.1,3066.7
ORD001062,2023-07-31,AlphaPhone,Electronics,North,2.0,492.2,984.4
ORD001063,2023-11-06,KappaMug,Home,East,9.0,386.45,3478.05
ORD001064,2023-10-15,DeltaCharger,Accessories,West,6.0,214.71,1288.26
ORD001065,2023-07-06,AlphaPhone,Electronics,South,8.0,216.46,1731.68
ORD001066,2023-06-19,IotaLamp,Home,West,6.0,371.42,2228.52
ORD001067,2023-08-20,BetaLaptop,Electronics,North,4.0,127.0,508.0
ORD001068,2023-01-02,SigmaDesk,Furniture,East,5.0,64.13,320.65
ORD001069,2023-10-08,IotaLamp,Home,East,2.0,183.76,367.52
ORD001070,2023-01-24,GammaHeadset,Accessories,West,3.0,150.75,452.25
ORD001071,2023-07-29,BetaLaptop,Electronics,East,10.0,155.19,1551.9
ORD001072,2023-04-11,DeltaCharger,Accessories,North,7.0,124.47,871.29
ORD001073,2023-04-21,ThetaPen,Office Supplies,South,6.0,30.63,183.78
ORD001074,2023-02-25,ZetaNotebook,Office Supplies,North,10.0,18.76,187.6
ORD001075,2023-03-05,ThetaPen,Office Supplies,West,10.0,493.98,4939.8
ORD001076,2023-09-16,GammaHeadset,Accessories,West,1.0,219.61,219.61
ORD001077,2023-09-29,AlphaPhone,Electronics,West,10.0,198.32,1983.2
ORD001078,2023-09-05,IotaLamp,Home,South,10.0,343.03,3430.3
ORD001079,2023-03-30,GammaHeadset,Accessories,North,7.0,116.94,818.58
ORD001080,2023-12-03,KappaMug,Home,East,9.0,475.48,4279.32
ORD001081,2023-07-16,ZetaNotebook,Office Supplies,South,5.0,395.31,1976.55
ORD001082,2023-07-23,SigmaDesk,Furniture,East,8.0,53.81,430.48
ORD001083,2023-03-10,GammaHeadset,Accessories,West,10.0,214.61,2146.1
ORD001084,2023-12-25,IotaLamp,Home,East,9.0,440.77,3966.93
ORD001085,2023-06-10,IotaLamp,Home,South,4.0,472.92,1891.68
ORD001086,2023-04-18,KappaMug,Home,East,6.0,239.03,1434.18
ORD001087,2023-12-11,GammaHeadset,Accessories,South,9.0,310.57,2795.13
ORD001088,2023-10-05,SigmaDesk,Furniture,North,6.0,91.85,551.1
ORD001089,2023-10-15,ThetaPen,Office Supplies,West,9.0,495.67,4461.03
ORD001090,2023-05-27,ZetaNotebook,Office Supplies,North,9.0,123.52,1111.68
ORD001091,2023-02-24,AlphaPhone,Electronics,West,3.0,471.94,1415.82
ORD001092,2023-01-28,AlphaPhone,Electronics,,5.0,328.33,1641.65
ORD001093,2023-03-24,OmegaChair,Furniture,East,3.0,307.79,923.37
ORD001094,2023-02-01,OmegaChair,Furniture,South,9.0,261.22,2350.98
ORD001095,2023-01-17,SigmaDesk,Furniture,West,2.0,123.03,246.06
ORD001096,2023-11-12,IotaLamp,Home,South,9.0,96.5,868.5
ORD001097,2023-07-19,DeltaCharger,Accessories,East,1.0,118.04,118.04
ORD001098,2023-07-15,ZetaNotebook,Office Supplies,West,6.0,101.35,608.1
ORD001099,2023-10-10,AlphaPhone,Electronics,North,5.0,392.0,1960.0
ORD001100,2023-04-14,KappaMug,Home,West,4.0,181.56,726.24
ORD001101,2023-11-21,SigmaDesk,Furniture,South,4.0,38.34,153.36
ORD001102,2023-05-31,ThetaPen,Office Supplies,South,2.0,484.86,969.72
ORD001103,2023-04-06,GammaHeadset,Accessories,North,7.0,443.06,3101.42
ORD001104,2023-01-21,ZetaNotebook,Office Supplies,East,9.0,464.6,4181.4
ORD001105,2023-05-16,GammaHeadset,Accessories,South,10.0,497.5,4975.0
ORD001106,2023-05-11,AlphaPhone,Electronics,East,8.0,95.21,761.68
ORD001107,2023-12-30,GammaHeadset,Accessories,North,3.0,204.16,612.48
ORD001108,2023-06-15,KappaMug,Home,North,10.0,381.54,3815.4
ORD001109,2023-12-05,OmegaChair,Furniture,West,10.0,351.05,3510.5
ORD001110,2023-10-09,SigmaDesk,Furniture,North,6.0,85.41,512.46
ORD001111,2023-09-27,DeltaCharger,Accessories,South,9.0,409.76,3687.84
ORD001112,2023-02-04,IotaLamp,Home,South,7.0,119.98,839.86
ORD001113,2023-10-06,IotaLamp,Home,West,2.0,119.67,239.34
ORD001114,2023-06-28,DeltaCharger,Accessories,South,6.0,273.12,1638.72
ORD001115,2023-06-19,SigmaDesk,Furniture,East,4.0,300.54,1202.16
ORD001116,2023-11-13,IotaLamp,Home,West,9.0,294.24,2648.16
ORD001117,2023-11-29,AlphaPhone,Electronics,North,6.0,54.83,328.98
ORD001118,2023-08-17,DeltaCharger,Accessories,South,1.0,439.96,439.96
ORD001119,2023-12-16,SigmaDesk,Furniture,West,2.0,140.14,280.28
ORD001120,2023-07-17,OmegaChair,Furniture,East,1.0,73.46,73.46
ORD001121,2023-09-22,SigmaDesk,Furniture,West,8.0,445.49,3563.92
ORD001122,2023-01-23,OmegaChair,Furniture,South,6.0,478.27,2869.62
ORD001123,2023-09-21,BetaLaptop,Electronics,North,3.0,432.44,1297.32
ORD001124,2023-10-03,IotaLamp,Home,North,2.0,406.66,813.32
ORD001125,2023-04-18,DeltaCharger,Accessories,West,2.0,331.07,662.14
ORD001126,2023-04-16,IotaLamp,Home,West,2.0,279.92,559.84
ORD001127,2023-12-18,GammaHeadset,Accessories,North,8.0,52.62,420.96
ORD001128,2023-06-19,AlphaPhone,Electronics,North,2.0,210.14,420.28
ORD001129,2023-01-28,GammaHeadset,Accessories,East,9.0,192.62,1733.58
ORD001130,2023-02-06,KappaMug,Home,South,5.0,137.28,686.4
ORD001131,2023-07-28,ZetaNotebook,Office Supplies,West,7.0,364.48,2551.36
ORD001132,2023-08-10,SigmaDesk,Furniture,North,7.0,252.98,1770.86
ORD001133,2023-12-11,BetaLaptop,Electronics,North,10.0,49.71,497.1
ORD001134,2023-02-02,KappaMug,Home,North,2.0,117.89,235.78
ORD001135,2023-07-03,IotaLamp,Home,North,5.0,344.8,1724.0
ORD001136,2023-12-18,OmegaChair,Furniture,North,5.0,47.3,236.5
ORD001137,2023-08-13,ZetaNotebook,Office Supplies,West,1.0,427.09,427.09
ORD001138,2023-08-31,GammaHeadset,Accessories,South,3.0,252.62,757.86
ORD001139,2023-07-20,IotaLamp,Home,East,3.0,245.49,736.47
ORD001140,2023-06-02,SigmaDesk,Furniture,North,9.0,300.28,2702.52
ORD001141,2023-10-12,GammaHeadset,Accessories,North,1.0,414.09,414.09
ORD001142,2023-01-03,KappaMug,Home,West,9.0,180.43,1623.87
ORD001143,2023-10-08,BetaLaptop,Electronics,East,4.0,342.23,1368.92
ORD001144,2023-06-26,DeltaCharger,Accessories,West,9.0,287.21,2584.89
ORD001145,2023-03-14,GammaHeadset,Accessories,South,4.0,140.84,563.36
ORD001146,2023-11-12,OmegaChair,Furniture,South,2.0,440.53,881.06
ORD001147,2023-04-03,KappaMug,Home,North,9.0,400.74,3606.66
ORD001148,2023-08-25,IotaLamp,Home,North,5.0,332.64,1663.2
ORD001149,2023-12-10,BetaLaptop,Electronics,East,2.0,426.79,853.58
ORD001150,2023-04-12,KappaMug,Home,West,6.0,434.97,2609.82
ORD001151,2023-07-02,GammaHeadset,Accessories,South,2.0,357.1,714.2
ORD001152,2023-05-26,KappaMug,Home,North,4.0,420.14,1680.56
ORD001153,2023-06-12,ThetaPen,Office Supplies,West,6.0,351.76,2110.56
ORD001154,2023-11-12,OmegaChair,Furniture,South,10.0,343.27,3432.7
ORD001155,2023-10-18,SigmaDesk,Furniture,East,7.0,313.12,2191.84
ORD001156,2023-03-28,AlphaPhone,Electronics,East,4.0,378.83,1515.32
ORD001157,2023-04-24,ZetaNotebook,Office Supplies,,6.0,87.72,526.32
ORD001158,2023-03-10,SigmaDesk,Furniture,West,8.0,441.63,3533.04
ORD001159,2023-08-17,SigmaDesk,Furniture,East,8.0,437.2,3497.6
ORD001160,2023-10-10,BetaLaptop,Electronics,South,10.0,24.33,243.3
ORD001161,2023-02-11,OmegaChair,Furniture,South,9.0,414.65,3731.85
ORD001162,2023-04-11,OmegaChair,Furniture,North,2.0,73.15,146.3
ORD001163,2023-01-10,IotaLamp,Home,North,10.0,174.21,1742.1
ORD001164,2023-10-24,ZetaNotebook,Office Supplies,South,1.0,374.32,374.32
ORD001165,2023-10-10,OmegaChair,Furniture,West,3.0,88.77,266.31
ORD001166,2023-07-07,ZetaNotebook,Office Supplies,South,10.0,410.8,4108.0
ORD001167,2023-05-29,GammaHeadset,Accessories,West,9.0,417.75,3759.75
ORD001168,2023-09-19,BetaLaptop,Electronics,West,,258.66,1551.96
ORD001169,2023-09-15,AlphaPhone,Electronics,South,10.0,13.13,131.3
ORD001170,2023-12-17,GammaHeadset,Accessories,South,8.0,150.65,1205.2
ORD001171,2023-03-23,GammaHeadset,Accessories,South,8.0,312.29,2498.32
ORD001172,2023-07-03,AlphaPhone,Electronics,South,8.0,490.78,3926.24
ORD001173,2023-04-29,BetaLaptop,Electronics,East,6.0,319.59,1917.54
ORD001174,2023-04-30,AlphaPhone,Electronics,South,9.0,137.3,1235.7
ORD001175,2023-07-04,ZetaNotebook,Office Supplies,West,8.0,320.66,2565.28
ORD001176,2023-01-24,AlphaPhone,Electronics,East,2.0,274.59,549.18
ORD001177,2023-12-27,IotaLamp,Home,East,5.0,392.12,1960.6
ORD001178,2023-10-24,IotaLamp,Home,South,7.0,62.42,436.94
ORD001179,2023-12-01,ZetaNotebook,Office Supplies,East,10.0,382.9,3829.0
ORD001180,2023-12-01,BetaLaptop,Electronics,East,7.0,275.22,1926.54
ORD001181,2023-04-25,IotaLamp,Home,West,6.0,481.87,2891.22
ORD001182,2023-06-26,ThetaPen,Office Supplies,West,10.0,177.52,1775.2
ORD001183,2023-01-04,IotaLamp,Home,South,8.0,,2559.84
ORD001184,2023-03-26,DeltaCharger,Accessories,North,9.0,466.69,4200.21
ORD001185,2023-11-26,OmegaChair,Furniture,South,3.0,60.23,180.69
ORD001186,2023-04-06,GammaHeadset,Accessories,East,10.0,469.24,4692.4
ORD001187,2023-03-02,DeltaCharger,Accessories,West,6.0,347.06,2082.36
ORD001188,2023-02-28,ThetaPen,Office Supplies,West,8.0,43.24,345.92
ORD001189,2023-04-18,KappaMug,Home,South,7.0,157.47,1102.29
ORD001190,2023-01-12,DeltaCharger,Accessories,North,3.0,357.0,1071.0
ORD001191,2023-10-21,KappaMug,Home,South,3.0,43.0,129.0
ORD001192,2023-11-19,IotaLamp,Home,North,10.0,295.26,2952.6
ORD001193,2023-03-17,AlphaPhone,Electronics,South,5.0,179.48,897.4
ORD001194,2023-04-03,IotaLamp,Home,West,10.0,314.25,3142.5
ORD001195,2023-10-16,AlphaPhone,Electronics,East,2.0,32.41,64.82
ORD001196,2023-04-21,ThetaPen,Office Supplies,West,8.0,437.05,3496.4
ORD001197,2023-03-29,DeltaCharger,Accessories,West,10.0,487.01,4870.1
ORD001198,2023-03-15,KappaMug,Home,South,10.0,484.75,4847.5
ORD001199,2023-12-04,IotaLamp,Home,East,3.0,377.33,1131.99
ORD001200,2023-12-18,SigmaDesk,Furniture,West,10.0,73.74,737.4
ORD001201,2023-10-30,BetaLaptop,Electronics,South,7.0,381.55,2670.85
ORD001202,2023-07-17,GammaHeadset,Accessories,North,1.0,22.05,22.05
ORD001203,2023-04-14,IotaLamp,Home,West,3.0,20.84,62.52
ORD001204,2023-11-07,BetaLaptop,Electronics,South,8.0,168.57,1348.56
ORD001205,2023-11-11,KappaMug,Home,North,9.0,249.44,2244.96
ORD001206,2023-09-15,BetaLaptop,Electronics,North,8.0,387.5,3100.0
ORD001207,2023-12-04,GammaHeadset,Accessories,North,7.0,344.81,2413.67
ORD001208,2023-09-25,ZetaNotebook,Office Supplies,East,1.0,228.49,228.49
ORD001209,2023-12-24,IotaLamp,Home,West,4.0,144.08,576.32
ORD001210,2023-09-04,ZetaNotebook,Office Supplies,East,10.0,498.59,4985.9
ORD001211,2023-12-23,KappaMug,Home,North,7.0,218.83,1531.81
ORD001212,2023-03-10,OmegaChair,Furniture,West,4.0,231.18,924.72
ORD001213,2023-02-12,OmegaChair,Furniture,West,5.0,90.18,450.9
ORD001214,2023-04-07,AlphaPhone,Electronics,North,10.0,399.46,3994.6
ORD001215,2023-09-25,BetaLaptop,Electronics,North,7.0,349.9,2449.3
ORD001216,2023-12-02,DeltaCharger,Accessories,East,7.0,118.18,827.26
ORD001217,2023-07-05,BetaLaptop,Electronics,South,7.0,50.37,352.59
ORD001218,2023-11-30,KappaMug,Home,East,5.0,343.44,1717.2
ORD001219,2023-10-02,ZetaNotebook,Office Supplies,East,10.0,330.71,3307.1
ORD001220,2023-05-22,ZetaNotebook,Office Supplies,South,7.0,143.9,1007.3
ORD001221,2023-10-10,IotaLamp,Home,West,3.0,475.92,1427.76
ORD001222,2023-07-09,IotaLamp,Home,West,5.0,84.02,420.1
ORD001223,2023-06-07,KappaMug,Home,East,7.0,221.84,1552.88
ORD001224,2023-03-12,BetaLaptop,Electronics,South,8.0,472.37,3778.96
ORD001225,2023-12-25,GammaHeadset,Accessories,North,4.0,215.67,862.68
ORD001226,2023-09-18,ZetaNotebook,Office Supplies,East,9.0,322.88,2905.92
ORD001227,2023-11-11,AlphaPhone,Electronics,South,7.0,204.82,1433.74
ORD001228,2023-11-22,AlphaPhone,Electronics,North,3.0,144.37,433.11
ORD001229,2023-08-30,KappaMug,Home,West,2.0,492.15,984.3
ORD001230,2023-02-02,OmegaChair,Furniture,South,6.0,210.57,1263.42
ORD001231,2023-02-10,KappaMug,Home,North,7.0,448.11,3136.77
ORD001232,2023-07-25,KappaMug,Home,East,10.0,122.68,1226.8
ORD001233,2023-01-30,GammaHeadset,Accessories,West,8.0,114.42,915.36
ORD001234,2023-01-06,DeltaCharger,Accessories,East,4.0,25.26,101.04
ORD001235,2023-01-18,KappaMug,Home,South,10.0,329.32,3293.2
ORD001236,2023-03-28,AlphaPhone,Electronics,East,4.0,190.58,762.32
ORD001237,2023-12-02,AlphaPhone,Electronics,South,2.0,433.54,867.08
ORD001238,2023-05-22,ZetaNotebook,Office Supplies,East,7.0,241.87,1693.09
ORD001239,2023-07-27,KappaMug,Home,South,9.0,484.41,4359.69
ORD001240,2023-01-08,BetaLaptop,Electronics,North,9.0,100.91,908.19
ORD001241,2023-05-26,IotaLamp,Home,East,6.0,435.63,2613.78
ORD001242,2023-05-22,DeltaCharger,Accessories,South,8.0,390.53,3124.24
ORD001243,2023-07-26,KappaMug,Home,North,5.0,387.75,1938.75
ORD001244,2023-03-31,ZetaNotebook,Office Supplies,North,9.0,423.94,3815.46
ORD001245,2023-02-07,IotaLamp,Home,East,6.0,382.9,2297.4
ORD001246,2023-03-01,IotaLamp,Home,East,9.0,316.85,2851.65
ORD001247,2023-10-22,OmegaChair,Furniture,West,7.0,74.31,520.17
ORD001248,2023-10-16,ThetaPen,Office Supplies,South,6.0,25.94,155.64
ORD001249,2023-08-23,ThetaPen,Office Supplies,North,8.0,461.22,3689.76
ORD001250,2023-03-01,OmegaChair,Furniture,North,7.0,312.16,2185.12
ORD001251,2023-11-21,DeltaCharger,Accessories,South,6.0,400.3,2401.8
ORD001252,2023-07-31,SigmaDesk,Furniture,North,5.0,245.95,1229.75
ORD001253,2023-05-08,OmegaChair,Furniture,North,7.0,67.48,472.36
ORD001254,2023-12-11,SigmaDesk,Furniture,North,9.0,71.34,642.06
ORD001255,2023-04-02,ThetaPen,Office Supplies,East,6.0,345.93,2075.58
ORD001256,2023-04-22,KappaMug,Home,East,3.0,220.85,662.55
ORD001257,2023-12-16,DeltaCharger,Accessories,West,4.0,108.26,433.04
ORD001258,2023-05-01,DeltaCharger,Accessories,East,4.0,250.88,1003.52
ORD001259,2023-04-28,DeltaCharger,Accessories,South,10.0,41.46,414.6
ORD001260,2023-07-02,GammaHeadset,Accessories,North,2.0,295.17,590.34
ORD001261,2023-02-10,ThetaPen,Office Supplies,North,9.0,141.81,1276.29
ORD001262,2023-01-22,ThetaPen,Office Supplies,East,10.0,400.8,4008.0
ORD001263,2023-06-11,ThetaPen,Office Supplies,East,8.0,162.08,1296.64
ORD001264,2023-04-04,IotaLamp,Home,East,7.0,233.06,1631.42
ORD001265,2023-04-24,KappaMug,Home,South,1.0,15.69,15.69
ORD001266,2023-09-27,ZetaNotebook,Office Supplies,West,9.0,45.5,409.5
ORD001267,2023-01-17,IotaLamp,Home,East,7.0,202.32,1416.24
ORD001268,2023-12-18,GammaHeadset,Accessories,West,2.0,245.17,490.34
ORD001269,2023-12-24,IotaLamp,Home,West,6.0,304.01,1824.06
ORD001270,2023-12-19,AlphaPhone,Electronics,North,4.0,152.91,611.64
ORD001271,2023-07-14,KappaMug,Home,North,6.0,350.54,2103.24
ORD001272,2023-07-05,KappaMug,Home,East,3.0,431.46,1294.38
ORD001273,2023-10-08,OmegaChair,Furniture,South,5.0,392.13,1960.65
ORD001274,2023-08-30,KappaMug,Home,East,6.0,29.41,176.46
ORD001275,2023-04-05,ThetaPen,Office Supplies,West,4.0,245.45,981.8
ORD001276,2023-08-03,SigmaDesk,Furniture,East,7.0,61.42,429.94
ORD001277,2023-05-24,ThetaPen,Office Supplies,South,10.0,128.6,1286.0
ORD001278,2023-03-09,KappaMug,Home,South,2.0,493.46,986.92
ORD001279,2023-05-19,DeltaCharger,Accessories,West,7.0,79.82,558.74
ORD001280,2023-04-11,GammaHeadset,Accessories,South,8.0,254.46,2035.68
ORD001281,2023-01-05,GammaHeadset,Accessories,West,8.0,312.9,2503.2
ORD001282,2023-03-10,IotaLamp,Home,East,8.0,354.21,2833.68
ORD001283,2023-06-03,OmegaChair,Furniture,North,7.0,284.23,1989.61
ORD001284,2023-02-20,GammaHeadset,Accessories,North,4.0,14.79,59.16
ORD001285,2023-05-11,ThetaPen,Office Supplies,North,8.0,169.97,1359.76
ORD001286,2023-06-21,OmegaChair,Furniture,East,6.0,263.68,1582.08
ORD001287,2023-10-14,IotaLamp,Home,East,6.0,53.05,318.3
ORD001288,2023-01-11,ZetaNotebook,Office Supplies,North,6.0,181.81,1090.86
ORD001289,2023-12-14,KappaMug,Home,South,10.0,26.27,262.7
ORD001290,2023-10-22,IotaLamp,Home,South,5.0,48.5,242.5
ORD001291,2023-07-01,SigmaDesk,Furniture,West,8.0,204.49,1635.92
ORD001292,2023-02-10,ZetaNotebook,Office Supplies,East,8.0,75.03,600.24
ORD001293,2023-11-20,GammaHeadset,Accessories,South,6.0,288.1,1728.6
ORD001294,2023-08-04,KappaMug,Home,West,2.0,347.84,695.68
ORD001295,2023-02-10,GammaHeadset,Accessories,East,4.0,402.29,1609.16
ORD001296,2023-06-10,SigmaDesk,Furniture,East,5.0,108.07,540.35
ORD001297,2023-11-06,ZetaNotebook,Office Supplies,East,8.0,92.07,736.56
ORD001298,2023-07-05,KappaMug,Home,West,7.0,61.24,428.68
ORD001299,2023-03-27,GammaHeadset,Accessories,North,3.0,321.85,965.55
ORD001300,2023-05-01,OmegaChair,Furniture,North,4.0,356.17,1424.68
ORD001301,2023-03-27,ZetaNotebook,Office Supplies,North,2.0,25.48,50.96
ORD001302,2023-02-02,ThetaPen,Office Supplies,North,1.0,468.74,468.74
ORD001303,2023-07-23,IotaLamp,Home,North,2.0,35.47,70.94
ORD001304,2023-05-15,KappaMug,Home,South,2.0,275.24,550.48
ORD001305,2023-12-02,ZetaNotebook,Office Supplies,East,4.0,357.44,1429.76
ORD001306,2023-05-07,OmegaChair,Furniture,West,3.0,436.77,1310.31
ORD001307,2023-03-09,IotaLamp,Home,South,1.0,359.9,359.9
ORD001308,2023-01-18,SigmaDesk,Furniture,East,8.0,402.85,3222.8
ORD001309,2023-08-28,IotaLamp,Home,East,9.0,176.33,1586.97
ORD001310,2023-08-16,GammaHeadset,Accessories,South,10.0,409.26,4092.6
ORD001311,2023-11-02,ThetaPen,Office Supplies,West,9.0,49.26,443.34
ORD001312,2023-11-24,IotaLamp,Home,East,6.0,448.46,2690.76
ORD001313,2023-09-04,IotaLamp,Home,South,2.0,278.32,556.64
ORD001314,2023-08-15,OmegaChair,Furniture,East,7.0,410.48,2873.36
ORD001315,2023-05-14,GammaHeadset,Accessories,East,1.0,231.64,231.64
ORD001316,2023-01-01,IotaLamp,Home,South,6.0,325.35,1952.1
ORD001317,2023-05-27,ThetaPen,Office Supplies,North,8.0,267.94,2143.52
ORD001318,2023-09-02,OmegaChair,Furniture,North,7.0,368.48,2579.36
ORD001319,2023-05-30,KappaMug,Home,South,1.0,50.0,50.0
ORD001320,2023-10-08,SigmaDesk,Furniture,South,7.0,39.57,276.99
ORD001321,2023-10-15,ZetaNotebook,Office Supplies,West,4.0,131.08,524.32
ORD001322,2023-03-25,ZetaNotebook,Office Supplies,West,4.0,88.18,352.72
ORD001323,2023-05-15,BetaLaptop,Electronics,West,4.0,437.17,1748.68
ORD001324,2023-09-22,KappaMug,Home,East,5.0,117.41,587.05
ORD001325,2023-11-29,IotaLamp,Home,East,7.0,488.17,3417.19
ORD001326,2023-04-07,BetaLaptop,Electronics,South,3.0,175.08,525.24
ORD001327,2023-05-29,BetaLaptop,Electronics,West,10.0,99.24,992.4
ORD001328,2023-08-20,OmegaChair,Furniture,West,4.0,396.95,1587.8
ORD001329,2023-06-14,AlphaPhone,Electronics,South,1.0,332.77,332.77
ORD001330,2023-10-01,AlphaPhone,Electronics,South,2.0,254.12,508.24
ORD001331,2023-05-25,OmegaChair,Furniture,South,8.0,282.13,2257.04
ORD001332,2023-01-05,DeltaCharger,Accessories,North,3.0,362.41,1087.23
ORD001333,2023-01-08,ThetaPen,Office Supplies,South,6.0,121.94,731.64
ORD001334,2023-08-04,OmegaChair,Furniture,West,,498.2,2989.2
ORD001335,2023-08-26,AlphaPhone,Electronics,East,2.0,487.65,975.3
ORD001336,2023-03-16,AlphaPhone,Electronics,East,7.0,328.66,2300.62
ORD001337,2023-02-06,IotaLamp,Home,West,3.0,107.78,323.34
ORD001338,2023-04-09,OmegaChair,Furniture,West,1.0,343.31,343.31
ORD001339,2023-03-04,DeltaCharger,Accessories,West,8.0,45.38,363.04
ORD001340,2023-05-07,AlphaPhone,Electronics,South,8.0,25.02,200.16
ORD001341,2023-02-18,IotaLamp,Home,South,8.0,136.26,1090.08
ORD001342,2023-07-19,OmegaChair,Furniture,East,3.0,236.69,710.07
ORD001343,2023-11-19,AlphaPhone,Electronics,North,5.0,435.45,2177.25
ORD001344,2023-09-04,OmegaChair,Furniture,South,6.0,366.31,2197.86
ORD001345,2023-01-27,DeltaCharger,Accessories,North,4.0,373.93,1495.72
ORD001346,2023-11-21,ZetaNotebook,Office Supplies,East,1.0,218.49,218.49
ORD001347,2023-03-27,OmegaChair,Furniture,North,7.0,179.51,1256.57
ORD001348,2023-05-05,AlphaPhone,Electronics,North,10.0,191.81,1918.1
ORD001349,2023-12-20,ThetaPen,Office Supplies,South,6.0,493.95,2963.7
ORD001350,2023-02-15,DeltaCharger,Accessories,South,8.0,29.65,237.2
ORD001351,2023-02-16,KappaMug,Home,East,1.0,434.85,434.85
ORD001352,2023-01-31,SigmaDesk,Furniture,South,9.0,293.55,2641.95
ORD001353,2023-02-24,GammaHeadset,Accessories,West,4.0,224.92,899.68
ORD001354,2023-06-12,IotaLamp,Home,East,8.0,365.38,2923.04
ORD001355,2023-04-09,AlphaPhone,Electronics,West,6.0,248.47,1490.82
ORD001356,2023-03-10,OmegaChair,Furniture,North,8.0,437.98,3503.84
ORD001357,2023-12-28,ThetaPen,Office Supplies,East,9.0,451.34,4062.06
ORD001358,2023-12-23,ThetaPen,Office Supplies,South,10.0,216.64,2166.4
ORD001359,2023-04-06,IotaLamp,Home,East,6.0,145.65,873.9
ORD001360,2023-08-28,OmegaChair,Furniture,South,2.0,300.25,600.5
ORD001361,2023-09-29,GammaHeadset,Accessories,West,5.0,457.06,2285.3
ORD001362,2023-05-15,IotaLamp,Home,East,8.0,113.22,905.76
ORD001363,2023-01-01,IotaLamp,Home,West,3.0,315.25,945.75
ORD001364,2023-01-10,KappaMug,Home,East,10.0,319.46,3194.6
ORD001365,2023-05-03,SigmaDesk,Furniture,North,9.0,369.23,3323.07
ORD001366,2023-07-18,DeltaCharger,Accessories,West,9.0,74.47,670.23
ORD001367,2023-03-20,KappaMug,Home,East,6.0,360.75,2164.5
ORD001368,2023-07-29,SigmaDesk,Furniture,North,2.0,455.43,910.86
ORD001369,2023-09-25,BetaLaptop,Electronics,North,3.0,98.04,294.12
ORD001370,2023-04-02,AlphaPhone,Electronics,South,2.0,126.4,252.8
ORD001371,2023-09-06,DeltaCharger,Accessories,North,1.0,485.98,485.98
ORD001372,2023-10-20,ZetaNotebook,Office Supplies,West,9.0,98.68,888.12
ORD001373,2023-11-16,KappaMug,Home,East,1.0,428.65,428.65
ORD001374,2023-07-07,DeltaCharger,Accessories,North,1.0,251.22,251.22
ORD001375,2023-04-17,ThetaPen,Office Supplies,North,8.0,131.14,1049.12
ORD001376,2023-11-24,AlphaPhone,Electronics,East,9.0,436.67,3930.03
ORD001377,2023-08-01,SigmaDesk,Furniture,North,10.0,228.2,2282.0
ORD001378,2023-05-17,IotaLamp,Home,North,2.0,262.26,524.52
ORD001379,2023-06-05,BetaLaptop,Electronics,South,9.0,186.02,1674.18
ORD001380,2023-02-19,BetaLaptop,Electronics,South,9.0,300.55,2704.95
ORD001381,2023-07-17,DeltaCharger,Accessories,South,9.0,90.13,811.17
ORD001382,2023-12-03,DeltaCharger,Accessories,South,9.0,201.63,1814.67
ORD001383,2023-10-13,ZetaNotebook,Office Supplies,North,10.0,485.01,4850.1
ORD001384,2023-07-03,ThetaPen,Office Supplies,West,2.0,136.49,272.98
ORD001385,2023-03-27,GammaHeadset,Accessories,West,9.0,331.8,2986.2
ORD001386,2023-06-22,GammaHeadset,Accessories,West,6.0,169.34,1016.04
ORD001387,2023-06-11,IotaLamp,Home,East,6.0,389.0,2334.0
ORD001388,2023-07-31,ZetaNotebook,Office Supplies,East,10.0,74.13,741.3
ORD001389,2023-05-04,KappaMug,Home,South,7.0,485.21,3396.47
ORD001390,2023-10-09,OmegaChair,Furniture,East,8.0,232.36,1858.88
ORD001391,2023-08-18,ZetaNotebook,Office Supplies,North,1.0,125.66,125.66
ORD001392,2023-05-26,KappaMug,Home,North,9.0,46.01,414.09
ORD001393,2023-03-11,OmegaChair,Furniture,North,5.0,93.18,465.9
