OrderID,OrderDate,ProductName,Category,Region,Quantity,Price,Revenue,Month
ORD000971,2023-05-10,KappaMug,Home,East,5,335.2,1676.0,2023-05
ORD000972,2023-08-05,ZetaNotebook,Office Supplies,East,8,469.05,3752.4,2023-08
ORD000973,2023-05-10,DeltaCharger,Accessories,West,5,368.96,1844.8,2023-05
ORD000974,2023-12-13,IotaLamp,Home,West,10,115.32,1153.2,2023-12
ORD000975,2023-02-22,AlphaPhone,Electronics,East,9,25.28,227.52,2023-02
ORD000976,2023-11-28,KappaMug,Home,East,5,138.51,692.55,2023-11
ORD000977,2023-12-17,BetaLaptop,Electronics,West,2,301.59,603.18,2023-12
ORD000978,2023-06-22,OmegaChair,Furniture,East,5,35.2,176.0,2023-06
ORD000979,2023-05-14,OmegaChair,Furniture,South,3,253.22,759.66,2023-05
ORD000980,2023-09-22,DeltaCharger,Accessories,North,10,302.45,3024.5,2023-09
ORD000981,2023-07-26,SigmaDesk,Furniture,South,1,173.78,173.78,2023-07
ORD000982,2023-12-02,ThetaPen,Office Supplies,East,5,387.75,1938.75,2023-12
ORD000983,2023-08-03,ZetaNotebook,Office Supplies,West,1,62.23,62.23,2023-08
ORD000984,2023-10-26,KappaMug,Home,South,6,46.82,280.92,2023-10
ORD000985,2023-04-24,IotaLamp,Home,Unknown,6,366.81,2200.86,2023-04
ORD000986,2023-09-17,OmegaChair,Furniture,South,9,252.79,2275.11,2023-09
ORD000987,2023-04-03,OmegaChair,Furniture,North,8,347.32,2778.56,2023-04
ORD000988,2023-03-07,OmegaChair,Furniture,South,6,223.07,1338.42,2023-03
ORD000989,2023-12-02,BetaLaptop,Electronics,South,6,130.74,784.44,2023-12
ORD000990,2023-04-25,OmegaChair,Furniture,West,6,411.36,2468.16,2023-04
ORD000991,2023-07-10,OmegaChair,Furniture,East,8,401.71,3213.68,2023-07
ORD000992,2023-03-02,ThetaPen,Office Supplies,North,10,350.4,3504.0,2023-03
ORD000993,2023-10-25,KappaMug,Home,North,8,143.35,1146.8,2023-10
ORD000994,2023-04-10,IotaLamp,Home,North,7,299.21,2094.47,2023-04
ORD000995,2023-09-29,OmegaChair,Furniture,West,1,186.88,186.88,2023-09
ORD000996,2023-03-19,GammaHeadset,Accessories,South,6,54.88,329.28,2023-03
ORD000997,2023-07-29,KappaMug,Home,West,3,459.48,1378.44,2023-07
ORD000998,2023-06-11,GammaHeadset,Accessories,North,8,77.04,616.32,2023-06
ORD000999,2023-06-20,GammaHeadset,Accessories,East,1,475.62,475.62,2023-06
ORD001000,2023-01-03,ThetaPen,Office Supplies,East,4,228.54,914.16,2023-01
ORD001001,2023-03-28,KappaMug,Home,South,8,100.72,805.76,2023-03
ORD001002,2023-02-15,GammaHeadset,Accessories,West,7,275.53,1928.71,2023-02
ORD001003,2023-07-26,ZetaNotebook,Office Supplies,West,7,437.74,3064.18,2023-07
ORD001004,2023-01-03,AlphaPhone,Electronics,South,6,368.79,2212.74,2023-01
ORD001005,2023-01-08,SigmaDesk,Furniture,South,1,405.21,405.21,2023-01
ORD001006,2023-12-13,AlphaPhone,Electronics,South,4,332.8,1331.2,2023-12
ORD001007,2023-12-22,SigmaDesk,Furniture,East,3,349.22,1047.66,2023-12
ORD001008,2023-02-22,ZetaNotebook,Office Supplies,East,3,426.11,1278.33,2023-02
ORD001009,2023-02-03,AlphaPhone,Electronics,East,5,132.34,661.7,2023-02
ORD001010,2023-08-22,IotaLamp,Home,East,7,249.82,1748.74,2023-08
ORD001011,2023-12-18,GammaHeadset,Accessories,East,8,118.39,947.12,2023-12
ORD001012,2023-07-03,DeltaCharger,Accessories,South,7,493.96,3457.72,2023-07
ORD001013,2023-01-10,DeltaCharger,Accessories,South,3,472.59,1417.77,2023-01
ORD001014,2023-04-19,AlphaPhone,Electronics,South,2,29.32,58.64,2023-04
ORD001015,2023-07-07,AlphaPhone,Electronics,West,5,355.73,1778.65,2023-07
ORD001016,2023-10-01,KappaMug,Home,North,10,463.37,4633.7,2023-10
ORD001017,2023-01-25,BetaLaptop,Electronics,North,1,98.48,98.48,2023-01
ORD001018,2023-12-20,BetaLaptop,Electronics,West,8,288.29,2306.32,2023-12
ORD001019,2023-07-14,BetaLaptop,Electronics,East,8,458.59,3668.72,2023-07
ORD001020,2023-12-26,GammaHeadset,Accessories,South,1,26.63,26.63,2023-12
ORD001021,2023-06-04,ZetaNotebook,Office Supplies,North,9,351.74,3165.66,2023-06
ORD001022,2023-05-19,KappaMug,Home,South,7,155.7,1089.9,2023-05
ORD001023,2023-02-23,IotaLamp,Home,North,5,462.95,2314.75,2023-02
ORD001024,2023-02-28,BetaLaptop,Electronics,West,4,485.82,1943.28,2023-02
ORD001025,2023-11-08,DeltaCharger,Accessories,East,9,472.69,4254.21,2023-11
ORD001026,2023-04-14,SigmaDesk,Furniture,West,5,242.36,1211.8,2023-04
ORD001027,2023-03-24,AlphaPhone,Electronics,West,4,432.4,1729.6,2023-03
ORD001028,2023-12-19,ThetaPen,Office Supplies,East,4,423.83,1695.32,2023-12
ORD001029,2023-01-02,AlphaPhone,Electronics,North,2,166.36,332.72,2023-01
ORD001030,2023-10-21,ThetaPen,Office Supplies,South,2,416.17,832.34,2023-10
ORD001031,2023-09-19,BetaLaptop,Electronics,North,5,28.13,140.65,2023-09
ORD001032,2023-11-26,DeltaCharger,Accessories,West,5,302.17,1510.85,2023-11
ORD001033,2023-05-16,ThetaPen,Office Supplies,North,2,122.7,245.4,2023-05
ORD001034,2023-03-31,AlphaPhone,Electronics,East,6,69.08,414.48,2023-03
ORD001035,2023-12-13,SigmaDesk,Furniture,West,2,47.71,95.42,2023-12
ORD001036,2023-02-18,AlphaPhone,Electronics,North,3,351.18,1053.54,2023-02
ORD001037,2023-12-06,GammaHeadset,Accessories,East,6,176.54,1059.24,2023-12
ORD001038,2023-08-13,KappaMug,Home,East,2,365.14,730.28,2023-08
ORD001039,2023-07-10,SigmaDesk,Furniture,South,2,42.02,84.04,2023-07
ORD001040,2023-07-25,ZetaNotebook,Office Supplies,West,5,164.49,822.45,2023-07
ORD001041,2023-07-17,ThetaPen,Office Supplies,West,3,274.35,823.05,2023-07
ORD001042,2023-02-27,GammaHeadset,Accessories,North,3,397.45,1192.35,2023-02
ORD001043,2023-02-23,ZetaNotebook,Office Supplies,West,10,166.19,1661.9,2023-02
ORD001044,2023-12-14,ThetaPen,Office Supplies,South,10,316.69,3166.9,2023-12
ORD001045,2023-07-14,SigmaDesk,Furniture,North,3,444.13,1332.39,2023-07
ORD001046,2023-09-05,ThetaPen,Office Supplies,North,7,311.77,2182.39,2023-09
ORD001047,2023-08-14,AlphaPhone,Electronics,North,5,124.15,620.75,2023-08
ORD001048,2023-12-02,SigmaDesk,Furniture,North,9,21.96,197.64,2023-12
ORD001049,2023-10-23,KappaMug,Home,South,6,436.35,2618.1,2023-10
ORD001050,2023-09-23,IotaLamp,Home,North,7,20.42,142.94,2023-09
ORD001051,2023-12-05,DeltaCharger,Accessories,West,6,438.6,2631.6,2023-12
ORD001052,2023-12-06,ZetaNotebook,Office Supplies,South,9,269.18,2422.62,2023-12
ORD001053,2023-11-10,AlphaPhone,Electronics,North,3,470.14,1410.42,2023-11
ORD001054,2023-09-16,ThetaPen,Office Supplies,West,3,401.4,1204.2,2023-09
ORD001055,2023-02-08,ThetaPen,Office Supplies,East,4,498.99,1995.96,2023-02
ORD001056,2023-06-19,OmegaChair,Furniture,North,9,181.85,1636.65,2023-06
ORD001057,2023-04-25,IotaLamp,Home,West,7,385.92,2701.44,2023-04
ORD001058,2023-05-01,BetaLaptop,Electronics,West,8,206.95,1655.6,2023-05
ORD001059,2023-10-21,ThetaPen,Office Supplies,North,8,245.14,1961.12,2023-10
ORD001060,2023-08-17,SigmaDesk,Furniture,North,8,317.48,2539.84,2023-08
ORD001061,2023-12-01,AlphaPhone,Electronics,North,7,438.1,3066.7,2023-12
ORD001062,2023-07-31,AlphaPhone,Electronics,North,2,492.2,984.4,2023-07
ORD001063,2023-11-06,KappaMug,Home,East,9,386.45,3478.05,2023-11
ORD001064,2023-10-15,DeltaCharger,Accessories,West,6,214.71,1288.26,2023-10
ORD001065,2023-07-06,AlphaPhone,Electronics,South,8,216.46,1731.68,2023-07
ORD001066,2023-06-19,IotaLamp,Home,West,6,371.42,2228.52,2023-06
ORD001067,2023-08-20,BetaLaptop,Electronics,North,4,127.0,508.0,2023-08
ORD001068,2023-01-02,SigmaDesk,Furniture,East,5,64.13,320.65,2023-01
ORD001069,2023-10-08,IotaLamp,Home,East,2,183.76,367.52,2023-10
ORD001070,2023-01-24,GammaHeadset,Accessories,West,3,150.75,452.25,2023-01
ORD001071,2023-07-29,BetaLaptop,Electronics,East,10,155.19,1551.9,2023-07
ORD001072,2023-04-11,DeltaCharger,Accessories,North,7,124.47,871.29,2023-04
ORD001073,2023-04-21,ThetaPen,Office Supplies,South,6,30.63,183.78,2023-04
ORD001074,2023-02-25,ZetaNotebook,Office Supplies,North,10,18.76,187.6,2023-02
ORD001075,2023-03-05,ThetaPen,Office Supplies,West,10,493.98,4939.8,2023-03
ORD001076,2023-09-16,GammaHeadset,Accessories,West,1,219.61,219.61,2023-09
ORD001077,2023-09-29,AlphaPhone,Electronics,West,10,198.32,1983.2,2023-09
ORD001078,2023-09-05,IotaLamp,Home,South,10,343.03,3430.3,2023-09
ORD001079,2023-03-30,GammaHeadset,Accessories,North,7,116.94,818.58,2023-03
ORD001080,2023-12-03,KappaMug,Home,East,9,475.48,4279.32,2023-12
ORD001081,2023-07-16,ZetaNotebook,Office Supplies,South,5,395.31,1976.55,2023-07
ORD001082,2023-07-23,SigmaDesk,Furniture,East,8,53.81,430.48,2023-07
ORD001083,2023-03-10,GammaHeadset,Accessories,West,10,214.61,2146.1,2023-03
ORD001084,2023-12-25,IotaLamp,Home,East,9,440.77,3966.93,2023-12
ORD001085,2023-06-10,IotaLamp,Home,South,4,472.92,1891.68,2023-06
ORD001086,2023-04-18,KappaMug,Home,East,6,239.03,1434.18,2023-04
ORD001087,2023-12-11,GammaHeadset,Accessories,South,9,310.57,2795.13,2023-12
ORD001088,2023-10-05,SigmaDesk,Furniture,North,6,91.85,551.1,2023-10
ORD001089,2023-10-15,ThetaPen,Office Supplies,West,9,495.67,4461.03,2023-10
ORD001090,2023-05-27,ZetaNotebook,Office Supplies,North,9,123.52,1111.68,2023-05
ORD001091,2023-02-24,AlphaPhone,Electronics,West,3,471.94,1415.82,2023-02
ORD001092,2023-01-28,AlphaPhone,Electronics,Unknown,5,328.33,1641.65,2023-01
ORD001093,2023-03-24,OmegaChair,Furniture,East,3,307.79,923.37,2023-03
ORD001094,2023-02-01,OmegaChair,Furniture,South,9,261.22,2350.98,2023-02
ORD001095,2023-01-17,SigmaDesk,Furniture,West,2,123.03,246.06,2023-01
ORD001096,2023-11-12,IotaLamp,Home,South,9,96.5,868.5,2023-11
ORD001097,2023-07-19,DeltaCharger,Accessories,East,1,118.04,118.04,2023-07
ORD001098,2023-07-15,ZetaNotebook,Office Supplies,West,6,101.35,608.1,2023-07
ORD001099,2023-10-10,AlphaPhone,Electronics,North,5,392.0,1960.0,2023-10
ORD001100,2023-04-14,KappaMug,Home,West,4,181.56,726.24,2023-04
ORD001101,2023-11-21,SigmaDesk,Furniture,South,4,38.34,153.36,2023-11
ORD001102,2023-05-31,ThetaPen,Office Supplies,South,2,484.86,969.72,2023-05
ORD001103,2023-04-06,GammaHeadset,Accessories,North,7,443.06,3101.42,2023-04
ORD001104,2023-01-21,ZetaNotebook,Office Supplies,East,9,464.6,4181.4,2023-01
ORD001105,2023-05-16,GammaHeadset,Accessories,South,10,497.5,4975.0,2023-05
ORD001106,2023-05-11,AlphaPhone,Electronics,East,8,95.21,761.68,2023-05
ORD001107,2023-12-30,GammaHeadset,Accessories,North,3,204.16,612.48,2023-12
ORD001108,2023-06-15,KappaMug,Home,North,10,381.54,3815.4,2023-06
ORD001109,2023-12-05,OmegaChair,Furniture,West,10,351.05,3510.5,2023-12
ORD001110,2023-10-09,SigmaDesk,Furniture,North,6,85.41,512.46,2023-10
ORD001111,2023-09-27,DeltaCharger,Accessories,South,9,409.76,3687.84,2023-09
ORD001112,2023-02-04,IotaLamp,Home,South,7,119.98,839.86,2023-02
ORD001113,2023-10-06,IotaLamp,Home,West,2,119.67,239.34,2023-10
ORD001114,2023-06-28,DeltaCharger,Accessories,South,6,273.12,1638.72,2023-06
ORD001115,2023-06-19,SigmaDesk,Furniture,East,4,300.54,1202.16,2023-06
ORD001116,2023-11-13,IotaLamp,Home,West,9,294.24,2648.16,2023-11
ORD001117,2023-11-29,AlphaPhone,Electronics,North,6,54.83,328.98,2023-11
ORD001118,2023-08-17,DeltaCharger,Accessories,South,1,439.96,439.96,2023-08
ORD001119,2023-12-16,SigmaDesk,Furniture,West,2,140.14,280.28,2023-12
ORD001120,2023-07-17,OmegaChair,Furniture,East,1,73.46,73.46,2023-07
ORD001121,2023-09-22,SigmaDesk,Furniture,West,8,445.49,3563.92,2023-09
ORD001122,2023-01-23,OmegaChair,Furniture,South,6,478.27,2869.62,2023-01
ORD001123,2023-09-21,BetaLaptop,Electronics,North,3,432.44,1297.32,2023-09
ORD001124,2023-10-03,IotaLamp,Home,North,2,406.66,813.32,2023-10
ORD001125,2023-04-18,DeltaCharger,Accessories,West,2,331.07,662.14,2023-04
ORD001126,2023-04-16,IotaLamp,Home,West,2,279.92,559.84,2023-04
ORD001127,2023-12-18,GammaHeadset,Accessories,North,8,52.62,420.96,2023-12
ORD001128,2023-06-19,AlphaPhone,Electronics,North,2,210.14,420.28,2023-06
ORD001129,2023-01-28,GammaHeadset,Accessories,East,9,192.62,1733.58,2023-01
ORD001130,2023-02-06,KappaMug,Home,South,5,137.28,686.4,2023-02
ORD001131,2023-07-28,ZetaNotebook,Office Supplies,West,7,364.48,2551.36,2023-07
ORD001132,2023-08-10,SigmaDesk,Furniture,North,7,252.98,1770.86,2023-08
ORD001133,2023-12-11,BetaLaptop,Electronics,North,10,49.71,497.1,2023-12
ORD001134,2023-02-02,KappaMug,Home,North,2,117.89,235.78,2023-02
ORD001135,2023-07-03,IotaLamp,Home,North,5,344.8,1724.0,2023-07
ORD001136,2023-12-18,OmegaChair,Furniture,North,5,47.3,236.5,2023-12
ORD001137,2023-08-13,ZetaNotebook,Office Supplies,West,1,427.09,427.09,2023-08
ORD001138,2023-08-31,GammaHeadset,Accessories,South,3,252.62,757.86,2023-08
ORD001139,2023-07-20,IotaLamp,Home,East,3,245.49,736.47,2023-07
ORD001140,2023-06-02,SigmaDesk,Furniture,North,9,300.28,2702.52,2023-06
ORD001141,2023-10-12,GammaHeadset,Accessories,North,1,414.09,414.09,2023-10
ORD001142,2023-01-03,KappaMug,Home,West,9,180.43,1623.87,2023-01
ORD001143,2023-10-08,BetaLaptop,Electronics,East,4,342.23,1368.92,2023-10
ORD001144,2023-06-26,DeltaCharger,Accessories,West,9,287.21,2584.89,2023-06
ORD001145,2023-03-14,GammaHeadset,Accessories,South,4,140.84,563.36,2023-03
ORD001146,2023-11-12,OmegaChair,Furniture,South,2,440.53,881.06,2023-11
ORD001147,2023-04-03,KappaMug,Home,North,9,400.74,3606.66,2023-04
ORD001148,2023-08-25,IotaLamp,Home,North,5,332.64,1663.2,2023-08
ORD001149,2023-12-10,BetaLaptop,Electronics,East,2,426.79,853.58,2023-12
ORD001150,2023-04-12,KappaMug,Home,West,6,434.97,2609.82,2023-04
ORD001151,2023-07-02,GammaHeadset,Accessories,South,2,357.1,714.2,2023-07
ORD001152,2023-05-26,KappaMug,Home,North,4,420.14,1680.56,2023-05
ORD001153,2023-06-12,ThetaPen,Office Supplies,West,6,351.76,2110.56,2023-06
ORD001154,2023-11-12,OmegaChair,Furniture,South,10,343.27,3432.7,2023-11
ORD001155,2023-10-18,SigmaDesk,Furniture,East,7,313.12,2191.84,2023-10
ORD001156,2023-03-28,AlphaPhone,Electronics,East,4,378.83,1515.32,2023-03
ORD001157,2023-04-24,ZetaNotebook,Office Supplies,Unknown,6,87.72,526.32,2023-04
ORD001158,2023-03-10,SigmaDesk,Furniture,West,8,441.63,3533.04,2023-03
ORD001159,2023-08-17,SigmaDesk,Furniture,East,8,437.2,3497.6,2023-08
ORD001160,2023-10-10,BetaLaptop,Electronics,South,10,24.33,243.3,2023-10
ORD001161,2023-02-11,OmegaChair,Furniture,South,9,414.65,3731.85,2023-02
ORD001162,2023-04-11,OmegaChair,Furniture,North,2,73.15,146.3,2023-04
ORD001163,2023-01-10,IotaLamp,Home,North,10,174.21,1742.1,2023-01
ORD001164,2023-10-24,ZetaNotebook,Office Supplies,South,1,374.32,374.32,2023-10
ORD001165,2023-10-10,OmegaChair,Furniture,West,3,88.77,266.31,2023-10
ORD001166,2023-07-07,ZetaNotebook,Office Supplies,South,10,410.8,4108.0,2023-07
ORD001167,2023-05-29,GammaHeadset,Accessories,West,9,417.75,3759.75,2023-05
ORD001168,2023-09-19,BetaLaptop,Electronics,West,1,258.66,258.66,2023-09
ORD001169,2023-09-15,AlphaPhone,Electronics,South,10,13.13,131.3,2023-09
ORD001170,2023-12-17,GammaHeadset,Accessories,South,8,150.65,1205.2,2023-12
ORD001171,2023-03-23,GammaHeadset,Accessories,South,8,312.29,2498.32,2023-03
ORD001172,2023-07-03,AlphaPhone,Electronics,South,8,490.78,3926.24,2023-07
ORD001173,2023-04-29,BetaLaptop,Electronics,East,6,319.59,1917.54,2023-04
ORD001174,2023-04-30,AlphaPhone,Electronics,South,9,137.3,1235.7,2023-04
ORD001175,2023-07-04,ZetaNotebook,Office Supplies,West,8,320.66,2565.28,2023-07
ORD001176,2023-01-24,AlphaPhone,Electronics,East,2,274.59,549.18,2023-01
ORD001177,2023-12-27,IotaLamp,Home,East,5,392.12,1960.6,2023-12
ORD001178,2023-10-24,IotaLamp,Home,South,7,62.42,436.94,2023-10
ORD001179,2023-12-01,ZetaNotebook,Office Supplies,East,10,382.9,3829.0,2023-12
ORD001180,2023-12-01,BetaLaptop,Electronics,East,7,275.22,1926.54,2023-12
ORD001181,2023-04-25,IotaLamp,Home,West,6,481.87,2891.22,2023-04
ORD001182,2023-06-26,ThetaPen,Office Supplies,West,10,177.52,1775.2,2023-06
ORD001183,2023-01-04,IotaLamp,Home,South,8,257.89,2063.12,2023-01
ORD001184,2023-03-26,DeltaCharger,Accessories,North,9,466.69,4200.21,2023-03
ORD001185,2023-11-26,OmegaChair,Furniture,South,3,60.23,180.69,2023-11
ORD001186,2023-04-06,GammaHeadset,Accessories,East,10,469.24,4692.4,2023-04
ORD001187,2023-03-02,DeltaCharger,Accessories,West,6,347.06,2082.36,2023-03
ORD001188,2023-02-28,ThetaPen,Office Supplies,West,8,43.24,345.92,2023-02
ORD001189,2023-04-18,KappaMug,Home,South,7,157.47,1102.29,2023-04
ORD001190,2023-01-12,DeltaCharger,Accessories,North,3,357.0,1071.0,2023-01
ORD001191,2023-10-21,KappaMug,Home,South,3,43.0,129.0,2023-10
ORD001192,2023-11-19,IotaLamp,Home,North,10,295.26,2952.6,2023-11
ORD001193,2023-03-17,AlphaPhone,Electronics,South,5,179.48,897.4,2023-03
ORD001194,2023-04-03,IotaLamp,Home,West,10,314.25,3142.5,2023-04
ORD001195,2023-10-16,AlphaPhone,Electronics,East,2,32.41,64.82,2023-10
ORD001196,2023-04-21,ThetaPen,Office Supplies,West,8,437.05,3496.4,2023-04
ORD001197,2023-03-29,DeltaCharger,Accessories,West,10,487.01,4870.1,2023-03
ORD001198,2023-03-15,KappaMug,Home,South,10,484.75,4847.5,2023-03
ORD001199,2023-12-04,IotaLamp,Home,East,3,377.33,1131.99,2023-12
ORD001200,2023-12-18,SigmaDesk,Furniture,West,10,73.74,737.4,2023-12
ORD001201,2023-10-30,BetaLaptop,Electronics,South,7,381.55,2670.85,2023-10
ORD001202,2023-07-17,GammaHeadset,Accessories,North,1,22.05,22.05,2023-07
ORD001203,2023-04-14,IotaLamp,Home,West,3,20.84,62.52,2023-04
ORD001204,2023-11-07,BetaLaptop,Electronics,South,8,168.57,1348.56,2023-11
ORD001205,2023-11-11,KappaMug,Home,North,9,249.44,2244.96,2023-11
ORD001206,2023-09-15,BetaLaptop,Electronics,North,8,387.5,3100.0,2023-09
ORD001207,2023-12-04,GammaHeadset,Accessories,North,7,344.81,2413.67,2023-12
ORD001208,2023-09-25,ZetaNotebook,Office Supplies,East,1,228.49,228.49,2023-09
ORD001209,2023-12-24,IotaLamp,Home,West,4,144.08,576.32,2023-12
ORD001210,2023-09-04,ZetaNotebook,Office Supplies,East,10,498.59,4985.9,2023-09
ORD001211,2023-12-23,KappaMug,Home,North,7,218.83,1531.81,2023-12
ORD001212,2023-03-10,OmegaChair,Furniture,West,4,231.18,924.72,2023-03
ORD001213,2023-02-12,OmegaChair,Furniture,West,5,90.18,450.9,2023-02
ORD001214,2023-04-07,AlphaPhone,Electronics,North,10,399.46,3994.6,2023-04
ORD001215,2023-09-25,BetaLaptop,Electronics,North,7,349.9,2449.3,2023-09
ORD001216,2023-12-02,DeltaCharger,Accessories,East,7,118.18,827.26,2023-12
ORD001217,2023-07-05,BetaLaptop,Electronics,South,7,50.37,352.59,2023-07
ORD001218,2023-11-30,KappaMug,Home,East,5,343.44,1717.2,2023-11
ORD001219,2023-10-02,ZetaNotebook,Office Supplies,East,10,330.71,3307.1,2023-10
ORD001220,2023-05-22,ZetaNotebook,Office Supplies,South,7,143.9,1007.3,2023-05
ORD001221,2023-10-10,IotaLamp,Home,West,3,475.92,1427.76,2023-10
ORD001222,2023-07-09,IotaLamp,Home,West,5,84.02,420.1,2023-07
ORD001223,2023-06-07,KappaMug,Home,East,7,221.84,1552.88,2023-06
ORD001224,2023-03-12,BetaLaptop,Electronics,South,8,472.37,3778.96,2023-03
ORD001225,2023-12-25,GammaHeadset,Accessories,North,4,215.67,862.68,2023-12
ORD001226,2023-09-18,ZetaNotebook,Office Supplies,East,9,322.88,2905.92,2023-09
ORD001227,2023-11-11,AlphaPhone,Electronics,South,7,204.82,1433.74,2023-11
ORD001228,2023-11-22,AlphaPhone,Electronics,North,3,144.37,433.11,2023-11
ORD001229,2023-08-30,KappaMug,Home,West,2,492.15,984.3,2023-08
ORD001230,2023-02-02,OmegaChair,Furniture,South,6,210.57,1263.42,2023-02
ORD001231,2023-02-10,KappaMug,Home,North,7,448.11,3136.77,2023-02
ORD001232,2023-07-25,KappaMug,Home,East,10,122.68,1226.8,2023-07
ORD001233,2023-01-30,GammaHeadset,Accessories,West,8,114.42,915.36,2023-01
ORD001234,2023-01-06,DeltaCharger,Accessories,East,4,25.26,101.04,2023-01
ORD001235,2023-01-18,KappaMug,Home,South,10,329.32,3293.2,2023-01
ORD001236,2023-03-28,AlphaPhone,Electronics,East,4,190.58,762.32,2023-03
ORD001237,2023-12-02,AlphaPhone,Electronics,South,2,433.54,867.08,2023-12
ORD001238,2023-05-22,ZetaNotebook,Office Supplies,East,7,241.87,1693.09,2023-05
ORD001239,2023-07-27,KappaMug,Home,South,9,484.41,4359.69,2023-07
ORD001240,2023-01-08,BetaLaptop,Electronics,North,9,100.91,908.19,2023-01
ORD001241,2023-05-26,IotaLamp,Home,East,6,435.63,2613.78,2023-05
ORD001242,2023-05-22,DeltaCharger,Accessories,South,8,390.53,3124.24,2023-05
ORD001243,2023-07-26,KappaMug,Home,North,5,387.75,1938.75,2023-07
ORD001244,2023-03-31,ZetaNotebook,Office Supplies,North,9,423.94,3815.46,2023-03
ORD001245,2023-02-07,IotaLamp,Home,East,6,382.9,2297.4,2023-02
ORD001246,2023-03-01,IotaLamp,Home,East,9,316.85,2851.65,2023-03
ORD001247,2023-10-22,OmegaChair,Furniture,West,7,74.31,520.17,2023-10
ORD001248,2023-10-16,ThetaPen,Office Supplies,South,6,25.94,155.64,2023-10
ORD001249,2023-08-23,ThetaPen,Office Supplies,North,8,461.22,3689.76,2023-08
ORD001250,2023-03-01,OmegaChair,Furniture,North,7,312.16,2185.12,2023-03
ORD001251,2023-11-21,DeltaCharger,Accessories,South,6,400.3,2401.8,2023-11
ORD001252,2023-07-31,SigmaDesk,Furniture,North,5,245.95,1229.75,2023-07
ORD001253,2023-05-08,OmegaChair,Furniture,North,7,67.48,472.36,2023-05
ORD001254,2023-12-11,SigmaDesk,Furniture,North,9,71.34,642.06,2023-12
ORD001255,2023-04-02,ThetaPen,Office Supplies,East,6,345.93,2075.58,2023-04
ORD001256,2023-04-22,KappaMug,Home,East,3,220.85,662.55,2023-04
ORD001257,2023-12-16,DeltaCharger,Accessories,West,4,108.26,433.04,2023-12
ORD001258,2023-05-01,DeltaCharger,Accessories,East,4,250.88,1003.52,2023-05
ORD001259,2023-04-28,DeltaCharger,Accessories,South,10,41.46,414.6,2023-04
ORD001260,2023-07-02,GammaHeadset,Accessories,North,2,295.17,590.34,2023-07
ORD001261,2023-02-10,ThetaPen,Office Supplies,North,9,141.81,1276.29,2023-02
ORD001262,2023-01-22,ThetaPen,Office Supplies,East,10,400.8,4008.0,2023-01
ORD001263,2023-06-11,ThetaPen,Office Supplies,East,8,162.08,1296.64,2023-06
ORD001264,2023-04-04,IotaLamp,Home,East,7,233.06,1631.42,2023-04
ORD001265,2023-04-24,KappaMug,Home,South,1,15.69,15.69,2023-04
ORD001266,2023-09-27,ZetaNotebook,Office Supplies,West,9,45.5,409.5,2023-09
ORD001267,2023-01-17,IotaLamp,Home,East,7,202.32,1416.24,2023-01
ORD001268,2023-12-18,GammaHeadset,Accessories,West,2,245.17,490.34,2023-12
ORD001269,2023-12-24,IotaLamp,Home,West,6,304.01,1824.06,2023-12
ORD001270,2023-12-19,AlphaPhone,Electronics,North,4,152.91,611.64,2023-12
ORD001271,2023-07-14,KappaMug,Home,North,6,350.54,2103.24,2023-07
ORD001272,2023-07-05,KappaMug,Home,East,3,431.46,1294.38,2023-07
ORD001273,2023-10-08,OmegaChair,Furniture,South,5,392.13,1960.65,2023-10
ORD001274,2023-08-30,KappaMug,Home,East,6,29.41,176.46,2023-08
ORD001275,2023-04-05,ThetaPen,Office Supplies,West,4,245.45,981.8,2023-04
ORD001276,2023-08-03,SigmaDesk,Furniture,East,7,61.42,429.94,2023-08
ORD001277,2023-05-24,ThetaPen,Office Supplies,South,10,128.6,1286.0,2023-05
ORD001278,2023-03-09,KappaMug,Home,South,2,493.46,986.92,2023-03
ORD001279,2023-05-19,DeltaCharger,Accessories,West,7,79.82,558.74,2023-05
ORD001280,2023-04-11,GammaHeadset,Accessories,South,8,254.46,2035.68,2023-04
ORD001281,2023-01-05,GammaHeadset,Accessories,West,8,312.9,2503.2,2023-01
ORD001282,2023-03-10,IotaLamp,Home,East,8,354.21,2833.68,2023-03
ORD001283,2023-06-03,OmegaChair,Furniture,North,7,284.23,1989.61,2023-06
ORD001284,2023-02-20,GammaHeadset,Accessories,North,4,14.79,59.16,2023-02
ORD001285,2023-05-11,ThetaPen,Office Supplies,North,8,169.97,1359.76,2023-05
ORD001286,2023-06-21,OmegaChair,Furniture,East,6,263.68,1582.08,2023-06
ORD001287,2023-10-14,IotaLamp,Home,East,6,53.05,318.3,2023-10
ORD001288,2023-01-11,ZetaNotebook,Office Supplies,North,6,181.81,1090.86,2023-01
ORD001289,2023-12-14,KappaMug,Home,South,10,26.27,262.7,2023-12
ORD001290,2023-10-22,IotaLamp,Home,South,5,48.5,242.5,2023-10
ORD001291,2023-07-01,SigmaDesk,Furniture,West,8,204.49,1635.92,2023-07
ORD001292,2023-02-10,ZetaNotebook,Office Supplies,East,8,75.03,600.24,2023-02
ORD001293,2023-11-20,GammaHeadset,Accessories,South,6,288.1,1728.6,2023-11
ORD001294,2023-08-04,KappaMug,Home,West,2,347.84,695.68,2023-08
