CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned,CustomerRevenue,SignupMonth,ChurnBinary
CUST_00886,2022-05-21,2022-08-16,Basic,28.18,7,Yes,197.26,2022-05,1
CUST_00887,2023-04-14,2023-07-03,Premium,141.74,5,Yes,708.7,2023-04,1
CUST_00888,2022-03-24,2022-09-10,Basic,32.62,16,Yes,521.92,2022-03,1
CUST_00889,2022-11-17,2023-01-15,Basic,20.09,21,Yes,421.89,2022-11,1
CUST_00890,2022-08-03,2022-12-28,Standard,72.93,6,Yes,437.58000000000004,2022-08,1
CUST_00891,2022-04-01,2022-07-21,Standard,69.0,5,Yes,345.0,2022-04,1
CUST_00892,2023-03-16,2023-09-28,Standard,50.14,16,Yes,802.24,2023-03,1
CUST_00893,2022-07-24,2023-08-10,Premium,147.0,24,Yes,3528.0,2022-07,1
CUST_00894,2023-06-28,2023-07-02,Standard,70.3,7,Yes,492.09999999999997,2023-06,1
CUST_00895,2022-09-12,2023-03-08,Premium,142.62,8,Yes,1140.96,2022-09,1
CUST_00896,2022-05-13,2022-07-01,Standard,65.1,4,Yes,260.4,2022-05,1
CUST_00897,2022-06-21,2022-06-26,Standard,58.95,3,Yes,176.85000000000002,2022-06,1
CUST_00898,2023-04-12,2024-09-25,Standard,67.89,24,Yes,1629.3600000000001,2023-04,1
CUST_00899,2023-03-21,2023-08-05,Standard,60.28,22,Yes,1326.16,2023-03,1
CUST_00900,2023-01-03,2023-02-14,Standard,78.44,7,Yes,549.0799999999999,2023-01,1
CUST_00901,2022-01-20,2022-03-18,Standard,71.82,8,Yes,574.56,2022-01,1
CUST_00902,2022-08-05,2022-08-27,Basic,31.79,24,Yes,762.96,2022-08,1
CUST_00903,2022-05-07,2023-04-05,Basic,35.84,12,Yes,430.08000000000004,2022-05,1
CUST_00904,2023-10-18,2023-11-11,Standard,67.82,9,Yes,610.3799999999999,2023-10,1
CUST_00905,2023-11-09,2024-01-31,Basic,36.72,4,Yes,146.88,2023-11,1
CUST_00906,2023-12-08,2024-01-30,Basic,28.89,4,Yes,115.56,2023-12,1
CUST_00907,2023-07-15,2024-03-13,Basic,34.04,9,Yes,306.36,2023-07,1
CUST_00908,2023-12-13,2025-09-18,Basic,20.19,22,Yes,444.18,2023-12,1
CUST_00909,2023-11-09,2024-02-01,Standard,65.61,4,Yes,262.44,2023-11,1
CUST_00910,2023-09-13,2024-01-31,Premium,115.13,23,Yes,2647.99,2023-09,1
CUST_00911,2023-06-08,2025-03-01,Basic,22.35,24,Yes,536.4000000000001,2023-06,1
CUST_00912,2022-04-19,2022-07-29,Basic,32.18,16,Yes,514.88,2022-04,1
CUST_00913,2023-06-20,2023-09-19,Standard,71.1,7,Yes,497.69999999999993,2023-06,1
CUST_00914,2022-06-14,2022-07-19,Standard,64.89,2,Yes,129.78,2022-06,1
CUST_00915,2023-12-06,2024-05-23,Basic,24.69,16,Yes,395.04,2023-12,1
CUST_00916,2023-11-19,2023-12-03,Basic,36.7,3,Yes,110.10000000000001,2023-11,1
CUST_00917,2023-05-21,2023-06-13,Premium,136.77,5,Yes,683.85,2023-05,1
CUST_00918,2022-04-14,2022-08-10,Basic,29.14,9,Yes,262.26,2022-04,1
CUST_00919,2022-09-28,2022-10-23,Standard,52.99,15,Yes,794.85,2022-09,1
CUST_00920,2022-02-10,2022-08-13,Basic,36.03,10,Yes,360.3,2022-02,1
CUST_00921,2023-03-13,2023-07-09,Standard,52.85,24,Yes,1268.4,2023-03,1
CUST_00922,2022-01-10,2022-02-22,Basic,26.57,5,Yes,132.85,2022-01,1
CUST_00923,2023-09-29,2023-11-15,Standard,61.18,9,Yes,550.62,2023-09,1
CUST_00924,2022-07-07,2022-08-27,Standard,62.01,4,Yes,248.04,2022-07,1
CUST_00925,2022-10-06,2023-09-24,Standard,75.52,13,Yes,981.76,2022-10,1
CUST_00926,2023-10-27,2023-11-24,Standard,53.98,6,Yes,323.88,2023-10,1
CUST_00927,2022-03-02,2022-03-28,Premium,114.96,6,Yes,689.76,2022-03,1
CUST_00928,2023-05-10,2024-07-31,Premium,100.88,19,Yes,1916.7199999999998,2023-05,1
CUST_00929,2023-01-03,2023-02-01,Standard,75.88,20,Yes,1517.6,2023-01,1
CUST_00930,2022-05-14,2023-08-28,Premium,119.29,16,Yes,1908.64,2022-05,1
CUST_00931,2023-03-28,2023-04-01,Standard,57.85,2,Yes,115.7,2023-03,1
CUST_00932,2022-01-13,2023-07-04,Standard,73.03,23,Yes,1679.69,2022-01,1
CUST_00933,2023-08-02,2024-01-20,Premium,142.39,8,Yes,1139.12,2023-08,1
CUST_00934,2023-06-20,2025-03-14,Premium,95.71,23,Yes,2201.33,2023-06,1
CUST_00935,2022-09-12,2023-03-08,Premium,129.82,16,Yes,2077.12,2022-09,1
CUST_00936,2023-01-30,2023-06-21,Premium,143.52,5,Yes,717.6,2023-01,1
CUST_00937,2022-02-25,2022-03-17,Premium,146.06,1,Yes,146.06,2022-02,1
CUST_00938,2023-04-26,2024-07-14,Premium,99.92,16,Yes,1598.72,2023-04,1
CUST_00939,2022-11-25,2023-02-17,Standard,79.1,8,Yes,632.8,2022-11,1
CUST_00940,2023-06-04,2023-10-22,Basic,32.87,8,Yes,262.96,2023-06,1
CUST_00941,2022-08-29,2022-10-26,Standard,63.33,3,Yes,189.99,2022-08,1
CUST_00942,2023-04-04,2023-06-06,Premium,116.82,3,Yes,350.46,2023-04,1
CUST_00943,2023-05-25,2025-03-24,Basic,20.36,24,Yes,488.64,2023-05,1
CUST_00944,2023-02-27,2023-04-03,Standard,66.47,2,Yes,132.94,2023-02,1
CUST_00945,2023-09-11,2024-07-18,Basic,37.8,20,Yes,756.0,2023-09,1
CUST_00946,2022-07-31,2023-11-10,Premium,147.02,21,Yes,3087.42,2022-07,1
CUST_00947,2022-02-25,2022-09-29,Standard,63.63,8,Yes,509.04,2022-02,1
CUST_00948,2023-09-27,2025-01-23,Premium,133.0,20,Yes,2660.0,2023-09,1
CUST_00949,2023-04-09,2023-04-21,Standard,72.78,4,Yes,291.12,2023-04,1
CUST_00950,2022-01-03,2022-07-03,Basic,36.6,11,Yes,402.6,2022-01,1
CUST_00951,2023-07-15,2024-01-22,Standard,71.06,17,Yes,1208.02,2023-07,1
CUST_00952,2022-06-18,2022-08-28,Basic,36.44,16,Yes,583.04,2022-06,1
CUST_00953,2023-02-24,2023-03-28,Premium,126.65,4,Yes,506.6,2023-02,1
CUST_00954,2022-05-04,2022-08-22,Basic,29.14,13,Yes,378.82,2022-05,1
CUST_00955,2022-12-13,2023-03-19,Basic,28.29,4,Yes,113.16,2022-12,1
CUST_00956,2023-11-20,2024-03-25,Premium,136.33,19,Yes,2590.2700000000004,2023-11,1
CUST_00957,2023-04-14,2024-12-07,Standard,78.69,22,Yes,1731.1799999999998,2023-04,1
CUST_00958,2023-05-26,2023-06-11,Basic,34.72,1,Yes,34.72,2023-05,1
CUST_00959,2023-03-20,2024-07-26,Premium,145.46,19,Yes,2763.7400000000002,2023-03,1
CUST_00960,2023-12-10,2024-06-04,Basic,34.61,19,Yes,657.59,2023-12,1
CUST_00961,2022-04-17,2023-03-19,Basic,32.01,13,Yes,416.13,2022-04,1
CUST_00962,2023-06-01,2024-01-01,Standard,79.39,13,Yes,1032.07,2023-06,1
CUST_00963,2022-09-12,2023-04-03,Premium,147.82,9,Yes,1330.3799999999999,2022-09,1
CUST_00964,2023-04-09,2023-05-14,Standard,62.38,5,Yes,311.90000000000003,2023-04,1
CUST_00965,2023-06-09,2024-03-15,Premium,141.64,10,Yes,1416.3999999999999,2023-06,1
CUST_00966,2023-07-21,2024-02-28,Premium,102.05,21,Yes,2143.0499999999997,2023-07,1
CUST_00967,2022-10-25,2023-10-13,Premium,145.27,22,Yes,3195.94,2022-10,1
CUST_00968,2023-12-29,2024-06-28,Basic,30.08,21,Yes,631.68,2023-12,1
CUST_00969,2023-10-15,2023-12-13,Premium,135.65,11,Yes,1492.15,2023-10,1
CUST_00970,2023-05-07,2024-07-07,Premium,130.45,19,Yes,2478.5499999999997,2023-05,1
CUST_00971,2022-10-20,2023-12-07,Premium,90.77,14,Yes,1270.78,2022-10,1
CUST_00972,2022-01-26,2022-04-10,Basic,21.06,13,Yes,273.78,2022-01,1
CUST_00973,2022-07-24,2022-10-14,Basic,39.67,9,Yes,357.03000000000003,2022-07,1
CUST_00974,2022-09-14,2022-09-29,Premium,131.44,5,Yes,657.2,2022-09,1
CUST_00975,2022-07-28,2022-08-30,Standard,60.76,18,Yes,1093.68,2022-07,1
CUST_00976,2022-04-15,2023-11-11,Standard,75.95,20,Yes,1519.0,2022-04,1
CUST_00977,2023-10-25,2024-11-26,Premium,104.26,18,Yes,1876.68,2023-10,1
CUST_00978,2022-10-22,2024-09-01,Premium,92.82,23,Yes,2134.8599999999997,2022-10,1
CUST_00979,2023-02-01,2024-03-10,Standard,79.27,14,Yes,1109.78,2023-02,1
CUST_00980,2023-07-20,2023-07-20,Standard,72.31,2,Yes,144.62,2023-07,1
CUST_00981,2023-09-28,2024-11-25,Basic,24.51,15,Yes,367.65000000000003,2023-09,1
CUST_00982,2023-12-23,2025-10-16,Premium,112.06,23,Yes,2577.38,2023-12,1
CUST_00983,2023-07-14,2025-03-22,Premium,101.79,24,Yes,2442.96,2023-07,1
CUST_00984,2022-07-18,2023-03-04,Premium,100.65,10,Yes,1006.5,2022-07,1
CUST_00985,2022-03-18,2022-05-01,Premium,134.1,6,Yes,804.5999999999999,2022-03,1
CUST_00986,2023-01-22,2023-02-18,Basic,25.58,2,Yes,51.16,2023-01,1
CUST_00987,2022-05-14,2022-10-10,Standard,75.38,6,Yes,452.28,2022-05,1
CUST_00988,2022-12-05,2023-12-03,Basic,38.75,15,Yes,581.25,2022-12,1
CUST_00989,2022-06-07,2023-04-08,Basic,21.02,11,Yes,231.22,2022-06,1
CUST_00990,2023-09-23,2024-07-27,Premium,119.43,22,Yes,2627.46,2023-09,1
CUST_00991,2023-07-18,2023-08-24,Premium,137.04,12,Yes,1644.48,2023-07,1
CUST_00992,2023-06-23,2023-08-09,Standard,65.62,8,Yes,524.96,2023-06,1
CUST_00993,2022-06-13,2023-03-18,Premium,122.22,14,Yes,1711.08,2022-06,1
CUST_00994,2022-12-24,2023-08-07,Basic,24.27,8,Yes,194.16,2022-12,1
CUST_00995,2022-12-06,2023-05-05,Standard,56.55,12,Yes,678.5999999999999,2022-12,1
CUST_00996,2023-06-28,2024-04-10,Premium,139.42,16,Yes,2230.72,2023-06,1
CUST_00997,2022-01-10,2022-04-05,Premium,110.76,4,Yes,443.04,2022-01,1
CUST_00998,2023-10-20,2024-06-25,Basic,39.18,20,Yes,783.6,2023-10,1
CUST_00999,2022-11-25,2023-01-22,Premium,113.15,13,Yes,1470.95,2022-11,1
CUST_01000,2022-10-17,2022-11-15,Premium,121.01,1,Yes,121.01,2022-10,1
CUST_01001,2023-06-11,2024-01-25,Standard,64.6,17,Yes,1098.1999999999998,2023-06,1
CUST_01002,2023-10-30,2024-01-20,Standard,65.42,7,Yes,457.94,2023-10,1
CUST_01003,2022-06-21,2022-06-28,Basic,32.54,18,Yes,585.72,2022-06,1
CUST_01004,2023-11-18,2024-06-23,Basic,37.3,21,Yes,783.3,2023-11,1
CUST_01005,2022-04-17,2022-09-01,Standard,74.86,7,Yes,524.02,2022-04,1
CUST_01006,2023-03-22,2023-06-03,Premium,134.81,21,Yes,2831.01,2023-03,1
CUST_01007,2022-01-25,2023-01-27,Basic,26.63,15,Yes,399.45,2022-01,1
CUST_01008,2022-03-17,2022-03-28,Basic,35.88,2,Yes,71.76,2022-03,1
CUST_01009,2022-03-14,2022-11-02,Premium,144.66,19,Yes,2748.54,2022-03,1
CUST_01010,2023-02-02,2023-12-21,Standard,62.13,15,Yes,931.95,2023-02,1
CUST_01011,2022-01-18,2022-12-28,Standard,53.55,13,Yes,696.15,2022-01,1
CUST_01012,2023-10-19,2025-07-13,Basic,21.26,24,Yes,510.24,2023-10,1
CUST_01013,2023-08-23,2023-10-06,Premium,140.9,2,Yes,281.8,2023-08,1
CUST_01014,2023-05-30,2023-07-06,Standard,73.61,4,Yes,294.44,2023-05,1
CUST_01015,2023-09-14,2023-10-20,Standard,72.96,3,Yes,218.88,2023-09,1
CUST_01016,2023-01-26,2023-12-30,Standard,50.92,13,Yes,661.96,2023-01,1
CUST_01017,2023-07-01,2023-08-04,Basic,34.94,8,Yes,279.52,2023-07,1
CUST_01018,2022-10-30,2023-03-26,Premium,107.88,21,Yes,2265.48,2022-10,1
CUST_01019,2023-10-26,2023-10-31,Premium,123.21,12,Yes,1478.52,2023-10,1
CUST_01020,2022-05-25,2022-05-30,Premium,90.3,4,Yes,361.2,2022-05,1
CUST_01021,2023-02-08,2023-05-06,Premium,108.28,18,Yes,1949.04,2023-02,1
CUST_01022,2022-12-19,2023-04-03,Premium,144.34,7,Yes,1010.38,2022-12,1
CUST_01023,2022-05-26,2022-07-12,Premium,103.25,6,Yes,619.5,2022-05,1
CUST_01024,2022-07-18,2022-08-10,Standard,70.13,4,Yes,280.52,2022-07,1
CUST_01025,2022-02-25,2023-06-12,Premium,128.68,18,Yes,2316.2400000000002,2022-02,1
CUST_01026,2022-10-25,2023-01-01,Basic,25.01,22,Yes,550.22,2022-10,1
CUST_01027,2023-08-18,2024-02-03,Basic,27.14,16,Yes,434.24,2023-08,1
CUST_01028,2023-11-03,2023-11-28,Premium,107.11,8,Yes,856.88,2023-11,1
CUST_01029,2022-07-18,2023-03-23,Basic,29.01,11,Yes,319.11,2022-07,1
CUST_01030,2023-11-07,2024-09-01,Premium,99.14,10,Yes,991.4,2023-11,1
CUST_01031,2023-01-09,2023-08-16,Premium,100.12,11,Yes,1101.3200000000002,2023-01,1
CUST_01032,2022-09-10,2023-03-11,Standard,72.19,8,Yes,577.52,2022-09,1
CUST_01033,2022-10-11,2022-12-18,Standard,70.39,12,Yes,844.6800000000001,2022-10,1
CUST_01034,2023-05-07,2023-12-21,Standard,60.76,15,Yes,911.4,2023-05,1
CUST_01035,2023-05-14,2023-09-02,Standard,55.27,18,Yes,994.86,2023-05,1
CUST_01036,2022-03-25,2022-06-04,Premium,143.48,9,Yes,1291.32,2022-03,1
CUST_01037,2022-09-27,2024-06-29,Basic,21.53,24,Yes,516.72,2022-09,1
CUST_01038,2022-01-20,2022-12-09,Basic,20.62,17,Yes,350.54,2022-01,1
CUST_01039,2023-08-16,2024-06-13,Premium,102.77,13,Yes,1336.01,2023-08,1
CUST_01040,2023-07-19,2024-03-16,Basic,33.08,9,Yes,297.71999999999997,2023-07,1
CUST_01041,2023-01-10,2023-05-04,Basic,37.83,13,Yes,491.78999999999996,2023-01,1
CUST_01042,2022-10-25,2023-02-20,Premium,120.07,5,Yes,600.3499999999999,2022-10,1
CUST_01043,2023-02-11,2023-10-26,Basic,20.21,12,Yes,242.52,2023-02,1
CUST_01044,2023-09-21,2024-03-08,Basic,35.14,22,Yes,773.08,2023-09,1
CUST_01045,2023-04-02,2023-05-17,Basic,31.33,6,Yes,187.98,2023-04,1
CUST_01046,2023-11-07,2024-03-09,Premium,146.35,5,Yes,731.75,2023-11,1
CUST_01047,2022-08-13,2022-12-09,Basic,21.26,16,Yes,340.16,2022-08,1
CUST_01048,2022-08-28,2022-10-09,Standard,56.2,2,Yes,112.4,2022-08,1
CUST_01049,2023-02-02,2024-05-16,Standard,63.64,16,Yes,1018.24,2023-02,1
CUST_01050,2022-02-10,2023-01-07,Basic,22.06,21,Yes,463.26,2022-02,1
CUST_01051,2023-10-11,2024-02-22,Premium,124.72,9,Yes,1122.48,2023-10,1
CUST_01052,2022-06-28,2023-05-28,Premium,112.71,13,Yes,1465.23,2022-06,1
CUST_01053,2023-11-01,2024-01-06,Premium,105.1,3,Yes,315.29999999999995,2023-11,1
CUST_01054,2023-06-13,2023-12-10,Basic,36.34,13,Yes,472.4200000000001,2023-06,1
CUST_01055,2023-05-14,2024-08-10,Standard,68.13,16,Yes,1090.08,2023-05,1
CUST_01056,2022-05-23,2022-08-15,Premium,103.8,15,Yes,1557.0,2022-05,1
CUST_01057,2023-10-21,2024-02-06,Premium,99.01,9,Yes,891.09,2023-10,1
CUST_01058,2023-01-06,2023-05-07,Basic,33.22,20,Yes,664.4,2023-01,1
CUST_01059,2022-12-05,2023-03-31,Standard,64.45,24,Yes,1546.8000000000002,2022-12,1
CUST_01060,2023-05-06,2023-10-04,Standard,54.84,7,Yes,383.88,2023-05,1
CUST_01061,2022-01-23,2022-02-03,Standard,53.84,8,Yes,430.72,2022-01,1
CUST_01062,2022-06-14,2022-10-23,Premium,92.35,5,Yes,461.75,2022-06,1
CUST_01063,2022-05-31,2022-06-10,Premium,105.5,2,Yes,211.0,2022-05,1
CUST_01064,2023-06-14,2024-04-15,Basic,39.38,13,Yes,511.94000000000005,2023-06,1
CUST_01065,2022-01-20,2023-11-28,Premium,139.28,24,Yes,3342.7200000000003,2022-01,1
CUST_01066,2022-08-10,2023-06-16,Basic,39.86,15,Yes,597.9,2022-08,1
CUST_01067,2022-06-24,2023-01-22,Standard,62.32,8,Yes,498.56,2022-06,1
CUST_01068,2023-08-20,2024-01-26,Basic,33.19,6,Yes,199.14,2023-08,1
CUST_01069,2022-06-21,2024-05-23,Standard,60.28,24,Yes,1446.72,2022-06,1
CUST_01070,2023-09-03,2023-11-12,Standard,56.89,19,Yes,1080.91,2023-09,1
CUST_01071,2022-05-16,2022-05-18,Standard,56.07,4,Yes,224.28,2022-05,1
CUST_01072,2023-12-02,2024-02-16,Premium,126.33,14,Yes,1768.62,2023-12,1
CUST_01073,2023-05-03,2023-06-11,Basic,37.56,20,Yes,751.2,2023-05,1
CUST_01074,2023-05-31,2023-06-11,Premium,118.93,4,Yes,475.72,2023-05,1
CUST_01075,2023-09-10,2023-09-11,Basic,37.94,18,Yes,682.92,2023-09,1
CUST_01076,2023-10-27,2024-07-20,Premium,115.24,14,Yes,1613.36,2023-10,1
CUST_01077,2023-12-16,2024-07-22,Basic,24.59,17,Yes,418.03,2023-12,1
CUST_01078,2023-01-26,2023-11-23,Standard,74.14,12,Yes,889.6800000000001,2023-01,1
CUST_01079,2023-08-13,2023-10-06,Premium,98.03,4,Yes,392.12,2023-08,1
CUST_01080,2022-08-27,2022-10-02,Standard,67.95,3,Yes,203.85000000000002,2022-08,1
CUST_01081,2023-02-23,2023-05-30,Premium,90.33,9,Yes,812.97,2023-02,1
CUST_01082,2022-01-08,2023-06-27,Premium,97.07,19,Yes,1844.33,2022-01,1
CUST_01083,2023-01-20,2023-08-18,Basic,33.76,21,Yes,708.9599999999999,2023-01,1
CUST_01084,2023-02-23,2023-04-18,Standard,54.64,12,Yes,655.6800000000001,2023-02,1
CUST_01085,2023-08-23,2024-01-03,Premium,141.3,9,Yes,1271.7,2023-08,1
CUST_01086,2023-08-02,2024-06-10,Standard,58.27,12,Yes,699.24,2023-08,1
CUST_01087,2023-02-11,2023-05-27,Premium,123.13,7,Yes,861.91,2023-02,1
CUST_01088,2023-05-10,2023-08-12,Premium,123.55,6,Yes,741.3,2023-05,1
CUST_01089,2022-09-17,2023-07-09,Standard,60.33,10,Yes,603.3,2022-09,1
CUST_01090,2023-02-12,2023-07-03,Premium,141.3,24,Yes,3391.2000000000003,2023-02,1
CUST_01091,2022-05-02,2022-12-23,Premium,116.8,24,Yes,2803.2,2022-05,1
CUST_01092,2022-06-15,2022-07-12,Premium,120.5,4,Yes,482.0,2022-06,1
CUST_01093,2023-07-18,2023-09-09,Standard,54.82,20,Yes,1096.4,2023-07,1
CUST_01094,2022-01-06,2022-01-24,Premium,118.3,3,Yes,354.9,2022-01,1
CUST_01095,2023-03-22,2023-03-30,Premium,105.79,3,Yes,317.37,2023-03,1
CUST_01096,2022-03-23,2022-04-30,Standard,71.73,20,Yes,1434.6000000000001,2022-03,1
CUST_01097,2023-09-21,2025-03-07,Standard,58.59,21,Yes,1230.39,2023-09,1
CUST_01098,2022-02-28,2022-08-10,Premium,119.66,6,Yes,717.96,2022-02,1
CUST_01099,2022-07-26,2024-01-07,Basic,25.72,22,Yes,565.8399999999999,2022-07,1
CUST_01100,2023-09-06,2024-05-27,Basic,33.97,17,Yes,577.49,2023-09,1
CUST_01101,2022-06-23,2022-07-29,Premium,111.58,22,Yes,2454.7599999999998,2022-06,1
CUST_01102,2022-01-01,2022-01-23,Premium,149.81,6,Yes,898.86,2022-01,1
CUST_01103,2022-12-28,2024-02-05,Standard,62.16,22,Yes,1367.52,2022-12,1
CUST_01104,2023-06-15,2023-07-08,Basic,34.07,1,Yes,34.07,2023-06,1
CUST_01105,2023-07-17,2024-04-28,Basic,38.3,10,Yes,383.0,2023-07,1
CUST_01106,2022-12-22,2023-04-16,Standard,68.19,9,Yes,613.71,2022-12,1
CUST_01107,2023-04-11,2024-01-30,Basic,20.09,13,Yes,261.17,2023-04,1
CUST_01108,2023-02-21,2023-04-16,Basic,31.17,17,Yes,529.89,2023-02,1
CUST_01109,2022-10-29,2022-12-27,Premium,138.18,11,Yes,1519.98,2022-10,1
CUST_01110,2023-07-05,2024-03-17,Standard,70.83,19,Yes,1345.77,2023-07,1
CUST_01111,2023-07-31,2024-08-28,Standard,57.3,16,Yes,916.8,2023-07,1
CUST_01112,2023-04-15,2024-07-29,Standard,76.9,22,Yes,1691.8000000000002,2023-04,1
CUST_01113,2023-05-09,2023-06-11,Basic,21.35,4,Yes,85.4,2023-05,1
CUST_01114,2022-08-14,2023-04-06,Premium,138.01,22,Yes,3036.22,2022-08,1
CUST_01115,2022-12-28,2023-09-28,Standard,50.29,17,Yes,854.93,2022-12,1
CUST_01116,2022-09-12,2022-10-29,Standard,61.97,10,Yes,619.7,2022-09,1
CUST_01117,2022-12-17,2023-02-25,Premium,145.88,3,Yes,437.64,2022-12,1
CUST_01118,2022-11-18,2023-03-09,Standard,76.83,12,Yes,921.96,2022-11,1
CUST_01119,2022-07-07,2024-06-05,Standard,77.91,24,Yes,1869.84,2022-07,1
CUST_01120,2023-05-26,2023-12-16,Basic,24.7,24,Yes,592.8,2023-05,1
CUST_01121,2022-09-29,2022-11-26,Basic,24.06,7,Yes,168.42,2022-09,1
CUST_01122,2023-09-26,2023-12-14,Basic,35.58,12,Yes,426.96,2023-09,1
CUST_01123,2022-03-22,2023-08-08,Basic,32.28,22,Yes,710.1600000000001,2022-03,1
CUST_01124,2022-02-13,2022-08-22,Premium,127.24,16,Yes,2035.84,2022-02,1
CUST_01125,2023-08-12,2024-04-19,Standard,55.49,9,Yes,499.41,2023-08,1
CUST_01126,2022-10-14,2023-02-04,Premium,135.01,13,Yes,1755.1299999999999,2022-10,1
CUST_01127,2022-02-25,2023-04-10,Basic,28.46,17,Yes,483.82,2022-02,1
CUST_01128,2022-02-03,2022-07-30,Premium,113.62,17,Yes,1931.54,2022-02,1
CUST_01129,2022-06-28,2022-08-28,Premium,131.89,15,Yes,1978.35,2022-06,1
CUST_01130,2022-11-20,2022-11-28,Standard,50.35,23,Yes,1158.05,2022-11,1
CUST_01131,2023-01-24,2023-05-07,Basic,26.51,19,Yes,503.69000000000005,2023-01,1
CUST_01132,2022-09-23,2023-02-10,Premium,105.77,6,Yes,634.62,2022-09,1
CUST_01133,2023-04-28,2024-04-13,Standard,60.98,20,Yes,1219.6,2023-04,1
CUST_01134,2023-03-11,2023-06-26,Standard,71.02,7,Yes,497.14,2023-03,1
CUST_01135,2023-01-09,2023-06-01,Standard,63.52,13,Yes,825.76,2023-01,1
CUST_01136,2022-05-15,2023-01-04,Premium,138.85,19,Yes,2638.15,2022-05,1
CUST_01137,2022-10-04,2023-02-23,Premium,115.93,8,Yes,927.44,2022-10,1
CUST_01138,2022-07-20,2022-08-27,Standard,64.19,5,Yes,320.95,2022-07,1
CUST_01139,2022-06-30,2023-03-12,Basic,22.69,14,Yes,317.66,2022-06,1
CUST_01140,2023-06-14,2024-05-02,Premium,137.12,18,Yes,2468.16,2023-06,1
CUST_01141,2022-09-14,2022-11-01,Standard,61.95,18,Yes,1115.1000000000001,2022-09,1
CUST_01142,2022-06-17,2022-06-30,Premium,138.83,2,Yes,277.66,2022-06,1
CUST_01143,2023-10-07,2023-12-03,Standard,72.34,4,Yes,289.36,2023-10,1
CUST_01144,2023-01-05,2023-10-18,Standard,66.72,12,Yes,800.64,2023-01,1
CUST_01145,2022-12-19,2023-01-01,Standard,53.64,1,Yes,53.64,2022-12,1
CUST_01146,2023-09-13,2024-02-07,Premium,124.55,7,Yes,871.85,2023-09,1
CUST_01147,2023-07-06,2023-09-16,Premium,111.31,6,Yes,667.86,2023-07,1
CUST_01148,2023-06-07,2024-07-07,Premium,134.19,16,Yes,2147.04,2023-06,1
CUST_01149,2023-01-26,2023-11-15,Basic,29.28,20,Yes,585.6,2023-01,1
CUST_01150,2022-06-21,2023-06-01,Basic,28.44,21,Yes,597.24,2022-06,1
CUST_01151,2023-08-09,2023-09-14,Premium,94.75,13,Yes,1231.75,2023-08,1
CUST_01152,2022-08-22,2023-01-31,Standard,69.59,11,Yes,765.49,2022-08,1
CUST_01153,2022-10-01,2023-11-09,Premium,106.27,20,Yes,2125.4,2022-10,1
CUST_01154,2023-01-07,2024-08-30,Standard,65.63,24,Yes,1575.12,2023-01,1
CUST_01155,2023-02-28,2023-04-16,Standard,75.63,6,Yes,453.78,2023-02,1
CUST_01156,2022-08-29,2023-05-13,Basic,38.81,22,Yes,853.82,2022-08,1
CUST_01157,2022-03-23,2022-05-04,Premium,113.82,7,Yes,796.74,2022-03,1
CUST_01158,2022-03-07,2022-12-12,Basic,21.08,16,Yes,337.28,2022-03,1
CUST_01159,2023-06-21,2023-07-04,Standard,57.87,3,Yes,173.60999999999999,2023-06,1
CUST_01160,2022-03-28,2023-05-01,Basic,26.19,21,Yes,549.99,2022-03,1
CUST_01161,2022-10-18,2023-09-03,Basic,22.53,15,Yes,337.95000000000005,2022-10,1
CUST_01162,2022-06-24,2022-06-25,Premium,129.81,1,Yes,129.81,2022-06,1
CUST_01163,2023-05-03,2024-07-21,Standard,66.22,15,Yes,993.3,2023-05,1
CUST_01164,2023-07-16,2023-09-23,Standard,79.09,15,Yes,1186.3500000000001,2023-07,1
CUST_01165,2023-07-07,2023-12-05,Premium,125.86,6,Yes,755.16,2023-07,1
CUST_01166,2023-10-14,2025-01-01,Premium,121.41,19,Yes,2306.79,2023-10,1
CUST_01167,2023-07-01,2023-12-25,Premium,118.9,10,Yes,1189.0,2023-07,1
CUST_01168,2022-04-02,2022-09-06,Basic,27.32,15,Yes,409.8,2022-04,1
CUST_01169,2022-06-09,2022-06-14,Standard,50.0,10,Yes,500.0,2022-06,1
CUST_01170,2022-12-19,2023-08-16,Basic,30.7,10,Yes,307.0,2022-12,1
CUST_01171,2023-05-19,2023-10-19,Premium,90.55,16,Yes,1448.8,2023-05,1
CUST_01172,2022-10-27,2023-06-20,Standard,73.9,20,Yes,1478.0,2022-10,1
CUST_01173,2023-01-18,2023-05-03,Premium,142.93,7,Yes,1000.51,2023-01,1
CUST_01174,2023-02-09,2023-03-22,Standard,71.45,8,Yes,571.6,2023-02,1
CUST_01175,2023-02-04,2023-05-27,Premium,105.78,13,Yes,1375.14,2023-02,1
CUST_01176,2023-10-03,2024-02-12,Standard,72.94,8,Yes,583.52,2023-10,1
CUST_01177,2023-12-12,2024-09-15,Premium,107.08,22,Yes,2355.7599999999998,2023-12,1
CUST_01178,2023-06-29,2024-01-26,Premium,101.28,9,Yes,911.52,2023-06,1
CUST_01179,2022-07-06,2022-09-18,Basic,22.21,5,Yes,111.05000000000001,2022-07,1
CUST_01180,2023-09-25,2024-02-11,Standard,71.01,15,Yes,1065.15,2023-09,1
