CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned
CUST_01194,2022-11-02,2023-02-02,Premium,143.25,7,Yes
CUST_01195,2022-08-12,2022-09-11,Premium,127.97,4,Yes
CUST_01196,2022-01-16,2022-03-27,Standard,67.54,6,Yes
CUST_01197,2022-09-06,2022-09-07,Standard,67.43,1,Yes
CUST_01198,2023-05-02,2025-01-01,Premium,99.3,23,Yes
CUST_01199,2022-09-12,2023-01-17,Basic,21.83,6,Yes
CUST_01200,2022-12-13,2023-02-12,Premium,93.59,21,Yes
CUST_01201,2022-06-07,2023-12-08,Premium,137.49,23,Yes
CUST_01202,2023-05-15,2023-08-04,Basic,39.63,8,Yes
CUST_01203,2022-12-22,2024-01-01,Premium,101.58,15,Yes
CUST_01204,2023-01-22,2023-03-31,Premium,105.04,12,Yes
CUST_01205,2023-05-12,2024-08-02,Basic,31.18,23,Yes
CUST_01206,2023-12-15,2024-03-21,Premium,124.0,16,Yes
CUST_01207,2022-12-23,2023-08-19,Premium,106.52,11,Yes
CUST_01208,2023-07-22,2023-08-08,Premium,121.87,6,Yes
CUST_01209,2022-10-30,2023-05-05,Standard,63.62,9,Yes
CUST_01210,2023-06-03,2024-06-12,Premium,101.13,13,Yes
CUST_01211,2023-09-27,2024-08-09,Basic,24.78,12,Yes
CUST_01212,2022-03-06,2023-09-08,Premium,139.14,22,Yes
CUST_01213,2023-06-21,2024-11-11,Basic,35.31,22,Yes
CUST_01214,2023-09-20,2024-03-03,Basic,28.2,10,Yes
CUST_01215,2022-04-24,2022-06-29,Standard,69.77,4,Yes
CUST_01216,2022-05-13,2022-05-21,Basic,24.04,6,Yes
CUST_01217,2022-07-16,2022-07-20,Standard,67.13,4,Yes
CUST_01218,2023-11-05,2024-07-31,Standard,68.72,16,Yes
CUST_01219,2022-09-20,2022-10-13,Premium,103.24,2,Yes
CUST_01220,2022-03-14,2022-04-12,Premium,145.26,1,Yes
CUST_01221,2023-05-19,2023-07-17,Premium,138.06,3,Yes
CUST_01222,2023-01-05,2024-03-05,Basic,36.44,18,Yes
CUST_01223,2022-03-01,2022-11-28,Premium,121.74,20,Yes
CUST_01224,2022-03-14,2022-04-22,Premium,146.68,10,Yes
CUST_01225,2022-04-10,2022-07-11,Premium,103.86,4,Yes
CUST_01226,2022-07-14,2022-11-25,Standard,69.71,7,Yes
CUST_01227,2023-10-03,2024-02-22,Premium,134.95,6,Yes
CUST_01228,2022-04-19,2023-11-30,Standard,60.74,21,Yes
CUST_01229,2023-12-21,2025-03-02,Standard,76.48,22,Yes
CUST_01230,2022-07-04,2023-08-19,Basic,30.09,18,Yes
CUST_01231,2022-06-11,2023-09-07,Premium,146.01,18,Yes
CUST_01232,2023-07-18,2024-01-24,Standard,62.37,11,Yes
CUST_01233,2023-03-17,2024-02-11,Premium,126.5,24,Yes
CUST_01234,2023-07-13,2023-10-17,Premium,135.94,7,Yes
CUST_01235,2022-09-18,2023-05-07,Premium,116.85,12,Yes
CUST_01236,2022-01-01,2022-02-05,Standard,79.49,24,Yes
CUST_01237,2022-01-17,2022-03-27,Premium,149.6,17,Yes
CUST_01238,2022-01-07,2022-04-30,Standard,56.44,10,Yes
CUST_01239,2022-01-23,2022-11-01,Standard,77.57,23,Yes
CUST_01240,2023-07-24,2023-12-29,Premium,95.66,19,Yes
CUST_01241,2022-12-31,2023-02-04,Standard,57.95,5,Yes
CUST_01242,2022-09-13,2022-11-17,Premium,138.66,8,Yes
CUST_01243,2023-08-08,2024-05-25,Basic,38.36,13,Yes
CUST_01244,2022-03-21,2023-02-16,Premium,137.57,24,Yes
CUST_01245,2023-05-15,2024-12-25,Basic,36.39,23,Yes
CUST_01246,2023-09-02,2024-07-05,Basic,20.75,21,Yes
CUST_01247,2023-01-26,2023-02-02,Premium,145.31,3,Yes
CUST_01248,2022-12-23,2023-07-24,Standard,77.91,14,Yes
CUST_01249,2022-08-21,2024-06-19,Basic,36.99,24,Yes
CUST_01250,2023-10-12,2024-11-06,Basic,21.08,21,Yes
CUST_01251,2022-02-12,2022-11-15,Premium,123.89,11,Yes
CUST_01252,2023-05-30,2024-01-11,Standard,54.6,23,Yes
CUST_01253,2023-02-07,2024-02-27,Premium,125.71,15,Yes
CUST_01254,2022-04-03,2022-07-22,Premium,107.39,8,Yes
CUST_01255,2022-06-01,2022-08-26,Standard,52.48,5,Yes
CUST_01256,2022-02-20,2023-04-04,Premium,105.75,18,Yes
CUST_01257,2023-05-29,2024-06-28,Standard,70.94,14,Yes
CUST_01258,2023-05-08,2023-11-26,Basic,29.76,18,Yes
CUST_01259,2023-08-09,2023-12-30,Premium,126.96,7,Yes
CUST_01260,2023-06-21,2023-08-22,Premium,94.3,8,Yes
CUST_01261,2022-11-28,2024-07-09,Standard,52.69,22,Yes
CUST_01262,2023-02-28,2023-09-03,Premium,110.9,14,Yes
CUST_01263,2022-12-19,2023-01-12,Standard,73.09,20,Yes
CUST_01264,2022-12-25,2024-03-21,Basic,32.46,20,Yes
CUST_01265,2022-02-15,2022-04-07,Standard,70.56,8,Yes
CUST_01266,2022-03-29,2022-07-01,Basic,21.09,4,Yes
CUST_01267,2022-06-01,2022-06-08,Premium,110.6,10,Yes
CUST_01268,2022-11-09,2023-07-08,Basic,20.45,15,Yes
CUST_01269,2023-07-05,2023-08-26,Basic,30.93,7,Yes
CUST_01270,2023-07-16,2024-05-29,Standard,71.9,16,Yes
CUST_01271,2023-12-13,2025-10-27,Basic,20.37,23,Yes
CUST_01272,2023-11-11,2023-12-03,Premium,105.33,17,Yes
CUST_01273,2022-10-18,2023-05-08,Basic,33.93,7,Yes
CUST_01274,2022-02-24,2023-01-25,Standard,78.36,15,Yes
CUST_01275,2023-02-02,2023-11-06,Basic,33.26,22,Yes
CUST_01276,2023-01-04,2023-01-06,Premium,107.55,4,Yes
CUST_01277,2023-01-31,2023-05-08,Premium,120.51,8,Yes
CUST_01278,2022-04-12,2022-12-16,Premium,142.01,11,Yes
CUST_01279,2022-04-01,2022-05-21,Premium,120.04,6,Yes
CUST_01280,2023-07-29,2023-08-20,Standard,51.19,23,Yes
CUST_01281,2022-11-09,2023-07-17,Premium,113.6,11,Yes
CUST_01282,2022-01-19,2023-01-04,Basic,27.04,12,Yes
CUST_01283,2022-11-06,2023-03-14,Premium,106.55,8,Yes
CUST_01284,2023-10-03,2024-04-18,Basic,37.81,9,Yes
CUST_01285,2023-07-23,2023-11-15,Basic,23.03,9,Yes
CUST_01286,2023-11-04,2023-11-26,Standard,71.9,5,Yes
CUST_01287,2023-11-26,2024-07-15,Premium,115.04,20,Yes
CUST_01288,2022-06-06,2022-11-12,Premium,144.58,14,Yes
CUST_01289,2023-04-05,2023-08-17,Standard,56.2,18,Yes
CUST_01290,2023-08-18,2024-03-12,Basic,37.25,18,Yes
CUST_01291,2023-12-07,2025-05-26,Standard,77.29,23,Yes
CUST_01292,2022-05-29,2023-12-28,Standard,77.51,21,Yes
CUST_01293,2022-03-11,2022-07-10,Standard,55.52,18,Yes
CUST_01294,2022-01-31,2022-08-30,Basic,39.22,11,Yes
CUST_01295,2023-03-30,2025-01-10,Standard,78.0,24,Yes
CUST_01296,2022-06-05,2022-07-02,Standard,53.95,7,Yes
CUST_01297,2023-09-19,2024-06-18,Basic,32.11,20,Yes
CUST_01298,2022-08-25,2023-04-19,Premium,103.85,20,Yes
CUST_01299,2023-01-03,2023-04-01,Basic,35.6,3,Yes
CUST_01300,2023-05-30,2024-09-21,Basic,34.24,20,Yes
CUST_01301,2022-07-08,2023-03-16,Standard,64.22,13,Yes
CUST_01302,2022-07-17,2022-07-25,Basic,28.17,8,Yes
CUST_01303,2022-10-04,2023-01-25,Basic,34.85,14,Yes
CUST_01304,2022-07-29,2022-08-20,Basic,38.54,3,Yes
CUST_01305,2023-09-24,2024-09-10,Standard,59.75,16,Yes
CUST_01306,2022-09-10,2023-04-05,Standard,73.29,14,Yes
CUST_01307,2023-01-25,2023-12-11,Premium,113.65,24,Yes
CUST_01308,2023-08-09,2025-02-08,Premium,121.51,20,Yes
CUST_01309,2022-02-09,2022-04-05,Premium,117.1,17,Yes
CUST_01310,2022-09-09,2023-06-11,Basic,27.91,17,Yes
CUST_01311,2022-02-10,2023-03-13,Premium,120.97,18,Yes
CUST_01312,2022-02-20,2022-05-05,Premium,116.37,7,Yes
CUST_01313,2022-10-20,2023-01-13,Standard,62.67,15,Yes
CUST_01314,2022-02-25,2023-08-08,Premium,144.22,23,Yes
CUST_01315,2023-10-24,2023-12-09,Standard,71.68,15,Yes
CUST_01316,2022-07-04,2024-01-14,Basic,22.71,19,Yes
CUST_01317,2022-11-28,2022-12-10,Standard,55.37,15,Yes
CUST_01318,2023-12-31,2024-04-25,Premium,95.41,7,Yes
CUST_01319,2023-12-10,2024-05-25,Standard,71.55,21,Yes
CUST_01320,2022-04-04,2022-07-03,Basic,28.99,4,Yes
CUST_01321,2022-03-29,2023-03-26,Standard,61.52,17,Yes
CUST_01322,2023-09-19,2023-12-24,Premium,123.02,6,Yes
CUST_01323,2022-06-24,2023-04-09,Basic,37.43,11,Yes
CUST_01324,2022-06-16,2022-07-31,Basic,35.38,5,Yes
CUST_01325,2023-03-06,2023-08-11,Basic,34.6,10,Yes
CUST_01326,2022-10-23,2023-04-26,Standard,53.53,21,Yes
CUST_01327,2022-07-27,2022-08-15,Basic,35.31,1,Yes
CUST_01328,2023-04-15,2024-06-25,Basic,29.97,16,Yes
CUST_01329,2023-09-15,2024-01-14,Basic,24.34,16,Yes
CUST_01330,2023-05-03,2023-11-28,Premium,116.51,15,Yes
CUST_01331,2023-09-07,2023-09-14,Premium,142.93,1,Yes
CUST_01332,2023-09-27,2025-04-19,Standard,74.6,21,Yes
CUST_01333,2022-02-20,2022-03-29,Basic,21.1,6,Yes
CUST_01334,2022-02-07,2022-02-15,Standard,70.01,5,Yes
CUST_01335,2022-11-02,2022-12-16,Premium,92.94,11,Yes
CUST_01336,2022-07-02,2022-12-21,Standard,58.53,6,Yes
CUST_01337,2023-12-10,2025-08-10,Premium,124.34,23,Yes
CUST_01338,2022-07-01,2023-07-19,Premium,124.74,15,Yes
CUST_01339,2022-04-06,2022-09-18,Basic,27.37,10,Yes
CUST_01340,2022-03-11,2022-12-17,Standard,51.95,14,Yes
CUST_01341,2022-05-18,2022-08-14,Standard,75.78,4,Yes
CUST_01342,2023-06-24,2024-03-18,Standard,56.3,14,Yes
CUST_01343,2023-09-19,2023-09-25,Basic,31.43,2,Yes
CUST_01344,2023-06-26,2023-08-26,Premium,133.44,3,Yes
CUST_01345,2023-12-25,2024-07-30,Premium,126.53,10,Yes
CUST_01346,2022-09-23,2023-07-14,Standard,79.85,17,Yes
CUST_01347,2022-05-13,2023-12-10,Standard,64.89,20,Yes
CUST_01348,2023-10-10,2024-06-18,Premium,138.48,16,Yes
CUST_01349,2022-08-27,2023-06-20,Premium,148.76,23,Yes
CUST_01350,2022-05-02,2022-05-16,Basic,32.51,1,Yes
CUST_01351,2022-08-01,2023-09-29,Basic,28.28,20,Yes
CUST_01352,2022-12-25,2023-07-30,Standard,50.34,18,Yes
CUST_01353,2023-12-08,2024-04-16,Basic,35.8,10,Yes
CUST_01354,2022-11-04,2023-08-12,Standard,59.72,17,Yes
CUST_01355,2022-04-27,2023-04-03,Basic,26.83,22,Yes
CUST_01356,2023-08-06,2023-09-04,Premium,139.92,20,Yes
CUST_01357,2022-12-05,2023-08-07,Basic,38.32,11,Yes
CUST_01358,2023-10-24,2024-02-24,Basic,23.11,5,Yes
CUST_01359,2023-07-04,2024-02-25,Standard,73.52,11,Yes
CUST_01360,2022-02-27,2022-07-30,Standard,66.95,17,Yes
CUST_01361,2022-11-20,2022-12-09,Premium,102.5,18,Yes
CUST_01362,2022-12-06,2023-01-08,Premium,148.18,12,Yes
CUST_01363,2022-02-01,2022-08-12,Standard,68.8,11,Yes
CUST_01364,2023-08-08,2024-09-09,Basic,23.75,20,Yes
CUST_01365,2022-11-12,2023-09-30,Basic,34.2,23,Yes
CUST_01366,2023-02-28,2023-05-02,Standard,76.31,3,Yes
CUST_01367,2023-04-08,2023-07-27,Standard,65.75,10,Yes
CUST_01368,2022-04-25,2022-05-14,Basic,35.56,12,Yes
CUST_01369,2023-03-31,2023-04-12,Basic,35.98,17,Yes
CUST_01370,2022-06-07,2022-09-02,Premium,145.42,7,Yes
CUST_01371,2023-06-21,2023-12-05,Premium,98.6,10,Yes
CUST_01372,2023-06-13,2023-10-26,Basic,24.1,22,Yes
CUST_01373,2023-04-16,2024-04-15,Basic,37.3,13,Yes
CUST_01374,2022-01-05,2022-01-27,Basic,33.74,10,Yes
CUST_01375,2022-03-31,2022-11-25,Premium,143.35,11,Yes
CUST_01376,2023-06-18,2024-05-02,Basic,20.45,22,Yes
CUST_01377,2023-10-17,2024-01-07,Standard,56.02,7,Yes
CUST_01378,2022-10-11,2023-09-02,Standard,73.18,18,Yes
CUST_01379,2022-05-01,2022-07-16,Premium,99.45,9,Yes
CUST_01380,2022-01-16,2023-08-12,Basic,30.28,20,Yes
CUST_01381,2023-07-10,2024-04-16,Basic,26.37,12,Yes
CUST_01382,2023-12-23,2024-10-11,Basic,24.9,10,Yes
CUST_01383,2022-11-15,2023-10-27,Basic,30.81,20,Yes
CUST_01384,2022-05-14,2022-05-29,Basic,38.07,1,Yes
CUST_01385,2022-04-19,2022-05-16,Basic,21.72,13,Yes
CUST_01386,2022-07-03,2024-03-04,Standard,76.74,23,Yes
CUST_01387,2023-12-08,2025-03-08,Premium,126.98,23,Yes
CUST_01388,2022-12-07,2023-06-07,Standard,72.75,7,Yes
CUST_01389,2022-03-22,2023-01-06,Premium,97.91,15,Yes
CUST_01390,2023-04-25,2023-06-22,Premium,108.62,4,Yes
CUST_01391,2023-12-29,2024-08-25,Premium,103.9,15,Yes
CUST_01392,2022-05-28,2023-02-16,Basic,38.26,20,Yes
CUST_01393,2022-07-07,2024-05-18,Standard,59.91,23,Yes
CUST_01394,2023-04-10,2023-04-25,Standard,51.96,16,Yes
CUST_01395,2022-12-26,2023-08-19,Basic,36.92,16,Yes
CUST_01396,2022-12-23,2024-08-02,Standard,53.82,20,Yes
CUST_01397,2023-02-20,2023-06-09,Basic,26.52,23,Yes
CUST_01398,2022-03-14,2022-12-11,Premium,117.66,10,Yes
CUST_01399,2023-02-28,2023-08-05,Premium,104.62,8,Yes
CUST_01400,2023-05-09,2023-06-11,Basic,26.81,13,Yes
CUST_01401,2023-08-29,2024-10-03,Premium,148.81,14,Yes
CUST_01402,2022-12-17,2023-08-15,Premium,100.39,18,Yes
CUST_01403,2022-03-21,2023-10-29,Premium,140.2,24,Yes
CUST_01404,2023-08-30,2024-12-16,Basic,26.51,20,Yes
CUST_01405,2023-04-01,2023-06-18,Basic,39.12,6,Yes
CUST_01406,2023-09-05,2023-12-01,Basic,36.28,4,Yes
CUST_01407,2022-12-02,2023-10-28,Standard,69.8,16,Yes
CUST_01408,2022-08-11,2023-01-06,Basic,38.07,5,Yes
CUST_01409,2022-01-01,2022-02-08,Premium,117.18,5,Yes
CUST_01410,2023-02-04,2024-09-17,Standard,63.41,20,Yes
CUST_01411,2023-11-29,2024-04-30,Basic,31.41,11,Yes
CUST_01412,2022-11-08,2023-11-10,Premium,148.95,14,Yes
CUST_01413,2022-04-02,2022-04-10,Standard,68.34,19,Yes
CUST_01414,2023-02-18,2023-05-04,Premium,93.74,5,Yes
CUST_01415,2022-02-24,2022-03-18,Premium,123.6,1,Yes
CUST_01416,2022-04-23,2022-05-08,Standard,57.06,10,Yes
CUST_01417,2023-08-28,2024-07-13,Premium,109.09,13,Yes
CUST_01418,2023-02-20,2023-09-30,Standard,66.35,13,Yes
CUST_01419,2022-06-27,2022-09-06,Premium,101.29,16,Yes
CUST_01420,2023-01-04,2023-03-23,Standard,58.65,14,Yes
CUST_01421,2022-05-09,2022-05-11,Premium,94.3,5,Yes
CUST_01422,2022-05-28,2023-10-08,Basic,33.16,24,Yes
CUST_01423,2022-03-28,2022-07-12,Basic,37.2,5,Yes
CUST_01424,2023-09-11,2024-07-26,Premium,100.79,14,Yes
CUST_01425,2023-03-11,2024-06-13,Premium,113.08,18,Yes
CUST_01426,2022-07-10,2023-05-15,Basic,20.15,14,Yes
CUST_01427,2022-08-31,2024-01-26,Standard,58.08,23,Yes
CUST_01428,2023-08-14,2023-08-31,Premium,148.69,12,Yes
CUST_01429,2023-05-10,2024-05-21,Premium,96.79,23,Yes
CUST_01430,2023-12-09,2023-12-27,Standard,71.91,3,Yes
CUST_01431,2022-10-14,2023-07-05,Premium,94.69,15,Yes
CUST_01432,2022-04-01,2022-07-30,Premium,127.84,8,Yes
CUST_01433,2023-11-16,2024-02-11,Premium,128.02,3,Yes
CUST_01434,2022-11-16,2023-01-09,Premium,144.22,20,Yes
CUST_01435,2022-01-12,2022-09-01,Premium,120.76,16,Yes
CUST_01436,2023-08-11,2024-07-15,Standard,62.63,24,Yes
CUST_01437,2022-10-24,2022-11-02,Standard,70.85,6,Yes
CUST_01438,2022-11-08,2024-06-07,Premium,105.63,24,Yes
CUST_01439,2023-04-30,2023-10-20,Premium,124.37,19,Yes
CUST_01440,2022-10-26,2024-07-26,Premium,91.64,24,Yes
CUST_01441,2022-03-26,2022-08-02,Standard,52.31,5,Yes
CUST_01442,2022-09-16,2022-11-26,Standard,58.26,5,Yes
CUST_01443,2022-01-15,2022-05-09,Standard,68.11,24,Yes
CUST_01444,2022-06-04,2023-09-04,Premium,112.19,22,Yes
CUST_01445,2022-09-25,2023-05-24,Basic,29.7,23,Yes
CUST_01446,2022-02-03,2022-03-18,Premium,148.04,11,Yes
CUST_01447,2022-06-07,2023-06-27,Premium,149.62,16,Yes
CUST_01448,2022-09-01,2023-11-25,Standard,71.78,22,Yes
CUST_01449,2022-08-04,2023-07-23,Basic,21.09,19,Yes
CUST_01450,2022-04-29,2022-05-09,Standard,63.92,2,Yes
CUST_01451,2022-11-05,2023-11-22,Standard,78.45,16,Yes
CUST_01452,2022-08-28,2023-08-12,Premium,132.34,13,Yes
CUST_01453,2022-09-26,2023-02-08,Standard,76.11,5,Yes
CUST_01454,2022-10-23,2023-05-06,Basic,33.57,15,Yes
CUST_01455,2023-12-01,2023-12-07,Premium,145.06,2,Yes
CUST_01456,2022-12-29,2023-11-06,Premium,145.08,14,Yes
CUST_01457,2022-12-10,2023-04-25,Standard,74.07,9,Yes
CUST_01458,2023-11-02,2024-12-06,Standard,63.83,19,Yes
CUST_01459,2022-09-05,2024-07-24,Premium,125.32,24,Yes
CUST_01460,2023-06-17,2023-09-17,Basic,26.27,11,Yes
CUST_01461,2023-11-20,2023-12-16,Basic,21.36,1,Yes
CUST_01462,2022-04-11,2022-06-03,Standard,70.56,17,Yes
CUST_01463,2022-08-13,2023-05-30,Standard,57.56,24,Yes
CUST_01464,2022-01-25,2022-04-29,Basic,21.14,20,Yes
CUST_01465,2023-11-04,2024-04-05,Premium,128.28,7,Yes
CUST_01466,2022-05-03,2022-07-19,Premium,97.79,3,Yes
CUST_01467,2023-10-26,2024-05-02,Premium,143.76,19,Yes
CUST_01468,2022-07-08,2022-12-05,Premium,118.02,9,Yes
CUST_01469,2023-10-17,2024-03-06,Basic,35.39,15,Yes
CUST_01470,2023-11-15,2024-03-25,Premium,99.72,11,Yes
CUST_01471,2022-10-11,2022-11-04,Basic,27.77,2,Yes
CUST_01472,2022-09-22,2022-12-22,Basic,28.81,9,Yes
CUST_01473,2022-07-25,2023-08-31,Standard,55.35,20,Yes
CUST_01474,2022-04-22,2022-09-07,Standard,73.06,5,Yes
CUST_01475,2023-09-21,2024-01-07,Basic,38.25,21,Yes
CUST_01476,2022-09-23,2022-09-27,Premium,94.38,4,Yes
CUST_01477,2022-09-14,2022-09-23,Premium,143.79,15,Yes
CUST_01478,2023-10-31,2023-10-31,Basic,38.66,21,Yes
CUST_01479,2023-02-04,2023-04-22,Premium,132.0,9,Yes
CUST_01480,2023-08-12,2023-08-28,Standard,71.23,1,Yes
CUST_01481,2023-05-05,2023-11-27,Standard,75.32,14,Yes
CUST_01482,2023-07-08,2023-07-08,Basic,27.69,8,Yes
CUST_01483,2023-05-09,2023-07-20,Premium,122.12,4,Yes
CUST_01484,2022-12-08,2023-10-14,Standard,62.02,22,Yes
CUST_01485,2023-10-25,2023-12-10,Premium,122.08,3,Yes
CUST_01486,2022-03-24,2023-04-17,Standard,73.0,15,Yes
CUST_01487,2022-07-27,2022-12-15,Premium,92.36,6,Yes
CUST_01488,2023-11-08,2024-01-23,Standard,70.88,7,Yes
CUST_01489,2023-10-08,2024-10-09,Basic,29.73,23,Yes
CUST_01490,2023-03-25,2023-10-05,Premium,98.4,24,Yes
CUST_01491,2022-01-26,2023-09-25,Basic,24.77,24,Yes
CUST_01492,2022-03-06,2023-01-15,Standard,64.99,18,Yes
CUST_01493,2022-01-17,2022-02-07,Standard,51.68,2,Yes
CUST_01494,2022-02-13,2022-04-14,Premium,102.7,13,Yes
CUST_01495,2023-11-15,2024-07-06,Premium,146.41,17,Yes
CUST_01496,2022-06-02,2024-01-16,Premium,103.98,24,Yes
CUST_01497,2022-02-07,2022-07-01,Basic,29.78,24,Yes
CUST_01498,2023-04-28,2023-06-13,Basic,24.85,20,Yes
CUST_01499,2022-05-14,2022-05-19,Premium,127.96,1,Yes
CUST_01500,2022-04-10,2023-02-16,Standard,55.12,15,Yes
CUST_01501,2022-03-07,2022-03-21,Premium,119.83,4,Yes
CUST_01502,2022-08-14,2022-09-08,Premium,115.57,3,Yes
CUST_01503,2023-11-26,2024-05-10,Premium,97.25,13,Yes
CUST_01504,2023-08-13,2023-12-31,Premium,109.3,18,Yes
CUST_01505,2022-02-16,2022-08-12,Basic,26.71,19,Yes
CUST_01506,2022-10-08,2023-01-22,Basic,23.36,5,Yes
CUST_01507,2023-07-21,2023-11-10,Standard,57.31,6,Yes
CUST_01508,2022-02-11,2022-03-08,Premium,137.46,5,Yes
CUST_01509,2023-09-20,2023-12-09,Premium,90.94,13,Yes
CUST_01510,2022-03-24,2022-03-24,Standard,55.38,1,Yes
CUST_01511,2023-12-25,2025-08-23,Basic,37.74,21,Yes
CUST_01512,2023-12-12,2024-11-30,Standard,53.81,16,Yes
CUST_01513,2023-10-18,2024-07-11,Basic,29.01,9,Yes
CUST_01514,2022-06-28,2022-08-05,Basic,31.93,20,Yes
CUST_01515,2023-05-27,2023-08-25,Premium,127.63,20,Yes
CUST_01516,2022-12-23,2022-12-25,Standard,66.73,14,Yes
CUST_01517,2022-05-01,2023-09-13,Basic,21.91,17,Yes
CUST_01518,2023-07-07,2023-10-27,Standard,63.93,17,Yes
CUST_01519,2023-11-07,2024-01-16,Premium,93.18,7,Yes
CUST_01520,2022-06-02,2023-09-30,Basic,29.95,22,Yes
CUST_01521,2023-11-18,2023-11-21,Basic,32.9,2,Yes
CUST_01522,2022-08-03,2022-12-09,Standard,60.03,14,Yes
CUST_01523,2022-02-14,2022-05-19,Standard,51.57,4,Yes
CUST_01524,2022-06-30,2022-07-07,Premium,119.1,6,Yes
CUST_01525,2022-03-14,2022-09-14,Basic,28.9,8,Yes
CUST_01526,2022-11-30,2023-03-11,Premium,134.83,14,Yes
CUST_01527,2022-08-24,2022-10-04,Standard,56.83,4,Yes
CUST_01528,2023-02-27,2023-06-03,Basic,37.83,7,Yes
CUST_01529,2023-04-28,2024-09-05,Basic,21.09,19,Yes
CUST_01530,2022-05-29,2022-11-01,Standard,63.65,7,Yes
CUST_01531,2023-01-18,2023-05-15,Standard,71.59,5,Yes
CUST_01532,2023-01-03,2023-04-16,Premium,110.15,9,Yes
CUST_01533,2023-12-10,2024-02-09,Basic,25.61,19,Yes
CUST_01534,2023-04-22,2023-11-22,Basic,23.42,15,Yes
CUST_01535,2022-08-14,2022-11-02,Standard,73.69,10,Yes
CUST_01536,2023-09-19,2024-02-13,Premium,148.21,6,Yes
CUST_01537,2022-03-30,2022-12-22,Basic,29.78,14,Yes
CUST_01538,2023-08-29,2024-10-30,Basic,29.26,16,Yes
CUST_01539,2023-03-15,2023-11-22,Basic,24.96,24,Yes
CUST_01540,2023-08-17,2024-04-01,Standard,77.82,8,Yes
CUST_01541,2023-08-11,2023-08-24,Basic,39.6,1,Yes
CUST_01542,2023-04-27,2024-09-24,Basic,20.67,24,Yes
CUST_01543,2023-02-08,2024-03-28,Premium,137.88,16,Yes
CUST_01544,2023-04-09,2023-08-10,Basic,21.66,16,Yes
CUST_01545,2023-12-11,2025-01-30,Basic,39.0,24,Yes
CUST_01546,2023-01-03,2023-05-05,Basic,32.95,10,Yes
CUST_01547,2022-01-17,2022-12-25,Basic,26.1,16,Yes
CUST_01548,2023-04-16,2023-05-10,Premium,148.59,19,Yes
CUST_01549,2022-05-22,2023-07-11,Standard,55.55,23,Yes
CUST_01550,2023-10-04,2024-09-28,Standard,69.0,15,Yes
CUST_01551,2022-03-14,2023-03-02,Premium,109.97,13,Yes
CUST_01552,2022-10-31,2023-11-20,Basic,25.4,14,Yes
CUST_01553,2023-07-10,2024-02-07,Premium,137.26,19,Yes
CUST_01554,2023-09-28,2023-10-26,Basic,30.29,11,Yes
CUST_01555,2023-01-08,2023-01-15,Premium,112.98,2,Yes
CUST_01556,2023-09-26,2023-10-19,Standard,60.99,2,Yes
CUST_01557,2023-07-27,2023-10-03,Premium,123.65,23,Yes
CUST_01558,2022-05-22,2022-09-21,Basic,30.79,11,Yes
CUST_01559,2023-05-05,2024-12-19,Premium,142.27,24,Yes
CUST_01560,2022-08-03,2023-03-21,Premium,109.23,24,Yes
CUST_01561,2023-05-31,2024-08-06,Standard,58.31,22,Yes
CUST_01562,2023-01-17,2023-09-05,Basic,29.72,12,Yes
CUST_01563,2022-05-06,2023-05-04,Premium,121.91,16,Yes
CUST_01564,2022-10-27,2023-09-09,Premium,112.09,15,Yes
CUST_01565,2023-12-11,2024-01-04,Premium,143.51,3,Yes
CUST_01566,2022-03-31,2022-05-20,Standard,76.94,3,Yes
CUST_01567,2022-03-20,2022-04-10,Standard,58.28,4,Yes
CUST_01568,2022-06-01,2022-08-17,Premium,142.5,16,Yes
CUST_01569,2023-10-05,2023-10-14,Premium,114.99,1,Yes
CUST_01570,2023-07-09,2023-11-07,Premium,110.8,5,Yes
CUST_01571,2023-10-23,2023-11-01,Standard,55.67,1,Yes
CUST_01572,2022-08-26,2023-07-22,Basic,26.72,17,Yes
CUST_01573,2022-12-18,2023-11-17,Premium,119.17,21,Yes
CUST_01574,2023-12-15,2025-02-18,Premium,122.91,17,Yes
CUST_01575,2022-11-08,2023-03-23,Standard,76.95,19,Yes
CUST_01576,2022-06-25,2022-10-19,Standard,64.53,9,Yes
CUST_01577,2022-02-18,2022-05-19,Standard,58.53,5,Yes
CUST_01578,2023-09-26,2024-02-10,Basic,25.7,6,Yes
CUST_01579,2023-12-27,2025-11-08,Basic,35.89,23,Yes
CUST_01580,2022-09-01,2022-09-06,Basic,39.88,4,Yes
CUST_01581,2022-05-10,2022-09-20,Premium,112.18,15,Yes
CUST_01582,2023-07-30,2023-09-03,Basic,33.31,23,Yes
CUST_01583,2022-06-01,2023-01-16,Standard,66.2,12,Yes
CUST_01584,2023-07-01,2023-09-01,Basic,38.41,10,Yes
CUST_01585,2023-05-27,2023-09-21,Standard,77.83,5,Yes
CUST_01586,2022-01-05,2023-07-18,Basic,39.51,24,Yes
CUST_01587,2023-10-25,2024-08-22,Standard,64.22,23,Yes
CUST_01588,2023-08-11,2024-01-08,Standard,73.99,22,Yes
CUST_01589,2023-03-29,2023-05-25,Premium,133.9,11,Yes
CUST_01590,2022-05-23,2023-12-08,Basic,22.34,22,Yes
CUST_01591,2023-02-16,2023-09-29,Basic,28.92,20,Yes
